point_id,city,sidewalk_present,crosswalk_present,crosswalk_source,intersection_count_200m,footway_density_200m,building_footprint_frac_100m,crosswalk_present_legacy
1487,pittsburgh,0,0,osm_nodes,13,0.004991,0.4528,
1488,pittsburgh,1,0,osm_nodes,23,0.018783,0.3107,
1489,pittsburgh,1,0,osm_nodes,21,0.019027,0.3136,
1490,pittsburgh,1,0,osm_nodes,23,0.018996,0.3156,
1491,pittsburgh,1,0,osm_nodes,23,0.018806,0.318,
1492,pittsburgh,1,0,osm_nodes,23,0.018808,0.3212,
1493,pittsburgh,1,0,osm_nodes,22,0.019686,0.3087,
1494,pittsburgh,1,0,osm_nodes,23,0.0196,0.3215,
1495,pittsburgh,0,0,osm_nodes,13,0.004676,0.2879,
1496,pittsburgh,1,0,osm_nodes,17,0.011391,0.0508,
1497,pittsburgh,1,0,osm_nodes,45,0.023556,0.2283,
1498,pittsburgh,1,0,osm_nodes,51,0.024104,0.2122,
1499,pittsburgh,1,0,osm_nodes,24,0.011898,0.1965,
1500,pittsburgh,1,0,osm_nodes,28,0.011457,0.2807,
1501,pittsburgh,1,0,osm_nodes,29,0.013025,0.2321,
1502,pittsburgh,1,0,osm_nodes,29,0.012551,0.2728,
1503,pittsburgh,1,0,osm_nodes,27,0.011727,0.3127,
1504,pittsburgh,1,0,osm_nodes,31,0.011967,0.3431,
1505,pittsburgh,1,0,osm_nodes,46,0.015774,0.3519,
1506,pittsburgh,1,0,osm_nodes,47,0.016784,0.3418,
1507,pittsburgh,1,0,osm_nodes,48,0.017538,0.3195,
1508,pittsburgh,1,0,osm_nodes,50,0.018172,0.2515,
1509,pittsburgh,1,0,osm_nodes,51,0.018184,0.3358,
1510,pittsburgh,1,0,osm_nodes,52,0.018853,0.2466,
1511,pittsburgh,0,0,osm_nodes,26,0.006283,0.339,
1512,pittsburgh,1,0,osm_nodes,51,0.019404,0.1555,
1513,pittsburgh,1,0,osm_nodes,53,0.0195,0.1912,
1514,pittsburgh,1,0,osm_nodes,51,0.019687,0.1253,
1515,pittsburgh,1,0,osm_nodes,30,0.00763,0.3156,
1516,pittsburgh,1,0,osm_nodes,34,0.009032,0.3141,
1517,pittsburgh,1,0,osm_nodes,36,0.00937,0.3199,
1518,pittsburgh,1,0,osm_nodes,52,0.019065,0.1742,
1519,pittsburgh,1,0,osm_nodes,53,0.018735,0.1857,
1520,pittsburgh,1,0,osm_nodes,52,0.018875,0.1599,
1521,pittsburgh,1,0,osm_nodes,53,0.018523,0.1758,
1522,pittsburgh,1,0,osm_nodes,51,0.018264,0.1382,
1523,pittsburgh,1,0,osm_nodes,54,0.018149,0.1618,
1524,pittsburgh,1,0,osm_nodes,51,0.017921,0.1429,
1525,pittsburgh,1,0,osm_nodes,50,0.017563,0.0942,
1526,pittsburgh,1,0,osm_nodes,46,0.017024,0.0951,
1527,pittsburgh,1,0,osm_nodes,50,0.017436,0.0796,
1528,pittsburgh,1,0,osm_nodes,50,0.017142,0.0855,
1529,pittsburgh,1,0,osm_nodes,47,0.016851,0.086,
1530,pittsburgh,1,0,osm_nodes,51,0.016586,0.0912,
1531,pittsburgh,1,0,osm_nodes,48,0.01667,0.0769,
1532,pittsburgh,1,0,osm_nodes,48,0.016642,0.0763,
1533,pittsburgh,1,0,osm_nodes,51,0.016916,0.1023,
1534,pittsburgh,1,0,osm_nodes,48,0.016392,0.0683,
1535,pittsburgh,1,0,osm_nodes,48,0.016383,0.067,
1536,pittsburgh,1,0,osm_nodes,51,0.016855,0.1211,
1537,pittsburgh,1,0,osm_nodes,50,0.016522,0.0749,
1538,pittsburgh,1,0,osm_nodes,48,0.016416,0.0818,
1539,pittsburgh,1,0,osm_nodes,49,0.01668,0.1067,
1540,pittsburgh,1,0,osm_nodes,48,0.016048,0.0688,
1541,pittsburgh,1,0,osm_nodes,25,0.011109,0.4359,
1542,pittsburgh,1,0,osm_nodes,51,0.01636,0.0913,
1543,pittsburgh,1,0,osm_nodes,25,0.012056,0.4614,
1544,pittsburgh,1,0,osm_nodes,27,0.012162,0.4637,
1545,pittsburgh,1,0,osm_nodes,26,0.011386,0.4277,
1546,pittsburgh,1,0,osm_nodes,28,0.012136,0.4522,
1547,pittsburgh,1,0,osm_nodes,28,0.012151,0.4492,
1548,pittsburgh,1,0,osm_nodes,36,0.016615,0.2267,
1549,pittsburgh,1,0,osm_nodes,36,0.016841,0.2318,
1550,pittsburgh,1,0,osm_nodes,36,0.017058,0.2381,
1551,pittsburgh,1,0,osm_nodes,34,0.017133,0.229,
1552,pittsburgh,1,0,osm_nodes,36,0.018395,0.2537,
1553,pittsburgh,1,0,osm_nodes,33,0.017405,0.2224,
1554,pittsburgh,1,0,osm_nodes,39,0.020516,0.1532,
1555,pittsburgh,1,0,osm_nodes,39,0.02076,0.1376,
1556,pittsburgh,1,1,osm_nodes,11,0.005731,0.1793,
1557,pittsburgh,1,0,osm_nodes,41,0.020812,0.1199,
1558,pittsburgh,1,0,osm_nodes,36,0.021056,0.1709,
1559,pittsburgh,1,0,osm_nodes,35,0.021531,0.1587,
1560,pittsburgh,1,0,osm_nodes,37,0.022369,0.1636,
1561,pittsburgh,1,0,osm_nodes,45,0.023392,0.1564,
1562,pittsburgh,1,0,osm_nodes,45,0.024282,0.2072,
1563,pittsburgh,0,0,osm_nodes,49,0.024393,0.1959,
1564,pittsburgh,0,0,osm_nodes,48,0.024635,0.2124,
1565,pittsburgh,0,0,osm_nodes,5,0.002158,0.2975,
1566,pittsburgh,1,0,osm_nodes,31,0.015676,0.1808,
1567,pittsburgh,1,0,osm_nodes,27,0.015115,0.173,
1568,pittsburgh,1,0,osm_nodes,28,0.015131,0.1729,
1569,pittsburgh,1,0,osm_nodes,37,0.015883,0.1699,
1570,pittsburgh,1,0,osm_nodes,37,0.015828,0.1683,
1571,pittsburgh,1,0,osm_nodes,35,0.015364,0.166,
1572,pittsburgh,1,0,osm_nodes,25,0.014699,0.1462,
1573,pittsburgh,1,0,osm_nodes,28,0.014747,0.1563,
1574,pittsburgh,1,0,osm_nodes,20,0.011896,0.131,
1575,pittsburgh,1,0,osm_nodes,37,0.022891,0.2782,
1576,pittsburgh,1,0,osm_nodes,17,0.007326,0.1281,
1577,pittsburgh,1,0,osm_nodes,6,0.004077,0.1223,
1578,pittsburgh,1,0,osm_nodes,34,0.02232,0.2604,
1579,pittsburgh,1,0,osm_nodes,35,0.022414,0.2238,
1580,pittsburgh,1,0,osm_nodes,36,0.022268,0.2585,
1581,pittsburgh,1,0,osm_nodes,37,0.022367,0.2215,
1582,pittsburgh,0,0,osm_nodes,15,0.005786,0.0775,
1583,pittsburgh,0,0,osm_nodes,16,0.007301,0.1004,
1584,pittsburgh,0,0,osm_nodes,5,0.000136,0.0777,
1585,pittsburgh,0,0,osm_nodes,20,0.002665,0.1498,
1586,pittsburgh,1,0,osm_nodes,37,0.014017,0.2417,
1587,pittsburgh,1,0,osm_nodes,39,0.01198,0.2349,
1588,pittsburgh,1,0,osm_nodes,32,0.010827,0.2885,
1589,pittsburgh,1,0,osm_nodes,31,0.010545,0.2874,
1590,pittsburgh,1,0,osm_nodes,22,0.013979,0.159,
1591,pittsburgh,1,0,osm_nodes,25,0.018329,0.1945,
1592,pittsburgh,1,0,osm_nodes,30,0.0187,0.213,
1593,pittsburgh,1,0,osm_nodes,29,0.018968,0.1947,
1594,pittsburgh,1,0,osm_nodes,29,0.019379,0.1974,
1595,pittsburgh,1,0,osm_nodes,31,0.01896,0.1413,
1596,pittsburgh,1,0,osm_nodes,32,0.019559,0.1398,
1597,pittsburgh,1,0,osm_nodes,33,0.020362,0.1409,
1598,pittsburgh,0,0,osm_nodes,3,0.0,0.0832,
1599,pittsburgh,0,0,osm_nodes,7,0.0,0.0725,
1600,pittsburgh,0,0,osm_nodes,8,0.0,0.079,
1601,pittsburgh,0,0,osm_nodes,7,0.0,0.086,
1602,pittsburgh,1,0,osm_nodes,18,0.009683,0.1555,
1603,pittsburgh,1,0,osm_nodes,4,0.009024,0.1546,
1604,pittsburgh,1,0,osm_nodes,4,0.007792,0.193,
1605,pittsburgh,1,0,osm_nodes,4,0.005212,0.1833,
1606,pittsburgh,0,0,osm_nodes,2,0.0,0.0705,
1607,pittsburgh,0,0,osm_nodes,13,0.000251,0.1063,
1608,pittsburgh,0,0,osm_nodes,12,0.000986,0.1206,
1609,pittsburgh,1,0,osm_nodes,3,0.008803,0.0,
1610,pittsburgh,1,0,osm_nodes,5,0.009541,0.0332,
1611,pittsburgh,0,1,osm_nodes,17,0.000137,0.1803,
1612,pittsburgh,1,0,osm_nodes,6,0.008595,0.0672,
1613,pittsburgh,1,0,osm_nodes,6,0.008525,0.0684,
1614,pittsburgh,1,0,osm_nodes,7,0.010267,0.0,
1615,pittsburgh,1,0,osm_nodes,7,0.010073,0.0071,
1616,pittsburgh,1,0,osm_nodes,6,0.005673,0.0843,
1617,pittsburgh,1,0,osm_nodes,6,0.007021,0.0317,
1618,pittsburgh,1,0,osm_nodes,4,0.006606,0.0335,
1619,pittsburgh,0,0,osm_nodes,9,0.002902,0.0,
1620,pittsburgh,0,0,osm_nodes,14,0.003228,0.1539,
1621,pittsburgh,1,0,osm_nodes,4,0.007111,0.0,
1622,pittsburgh,1,0,osm_nodes,3,0.007087,0.0,
1623,pittsburgh,1,0,osm_nodes,15,0.013735,0.1754,
1624,pittsburgh,1,1,osm_nodes,11,0.01219,0.0599,
1625,pittsburgh,1,1,osm_nodes,11,0.012839,0.0924,
1626,pittsburgh,1,0,osm_nodes,6,0.007061,0.0,
1627,pittsburgh,1,0,osm_nodes,8,0.007361,0.0,
1628,pittsburgh,1,0,osm_nodes,11,0.00764,0.0863,
1629,pittsburgh,1,0,osm_nodes,11,0.007753,0.0807,
1630,pittsburgh,1,0,osm_nodes,11,0.008157,0.0087,
1631,pittsburgh,1,0,osm_nodes,11,0.007834,0.0424,
1632,pittsburgh,1,0,osm_nodes,9,0.007961,0.0,
1633,pittsburgh,1,0,osm_nodes,11,0.007789,0.0092,
1634,pittsburgh,1,0,osm_nodes,11,0.007928,0.0,
1635,pittsburgh,1,0,osm_nodes,9,0.006952,0.0,
1636,pittsburgh,0,0,osm_nodes,11,0.006868,0.0145,
1637,pittsburgh,1,0,osm_nodes,52,0.023056,0.2193,
1638,pittsburgh,1,0,osm_nodes,22,0.018547,0.0,
1639,pittsburgh,1,0,osm_nodes,24,0.018743,0.0,
1640,pittsburgh,1,0,osm_nodes,59,0.022326,0.0391,
1641,pittsburgh,1,0,osm_nodes,63,0.022744,0.0349,
1642,pittsburgh,1,0,osm_nodes,63,0.022851,0.0343,
1643,pittsburgh,1,1,osm_nodes,69,0.023454,0.0498,
1644,pittsburgh,1,1,osm_nodes,68,0.023703,0.0713,
1645,pittsburgh,1,1,osm_nodes,66,0.023604,0.0847,
1646,pittsburgh,1,1,osm_nodes,77,0.024172,0.0574,
1647,pittsburgh,1,1,osm_nodes,73,0.02324,0.085,
1648,pittsburgh,1,1,osm_nodes,77,0.02416,0.0416,
1649,pittsburgh,1,1,osm_nodes,67,0.02305,0.1183,
1650,pittsburgh,1,1,osm_nodes,77,0.024147,0.0434,
1651,pittsburgh,1,1,osm_nodes,76,0.024049,0.0853,
1652,pittsburgh,1,1,osm_nodes,76,0.023947,0.0565,
1653,pittsburgh,1,1,osm_nodes,76,0.024014,0.1017,
1654,pittsburgh,1,1,osm_nodes,78,0.023988,0.1197,
1655,pittsburgh,1,1,osm_nodes,77,0.023639,0.1607,
1656,pittsburgh,1,1,osm_nodes,77,0.023767,0.1563,
1657,pittsburgh,1,1,osm_nodes,77,0.023893,0.0644,
1658,pittsburgh,1,1,osm_nodes,77,0.02396,0.073,
1659,pittsburgh,1,1,osm_nodes,77,0.023989,0.0822,
1660,pittsburgh,1,1,osm_nodes,79,0.024046,0.1675,
1661,pittsburgh,1,0,osm_nodes,76,0.023423,0.2518,
1662,pittsburgh,1,1,osm_nodes,79,0.023295,0.2034,
1663,pittsburgh,1,1,osm_nodes,79,0.022602,0.2288,
1664,pittsburgh,1,1,osm_nodes,78,0.022754,0.1553,
1665,pittsburgh,1,1,osm_nodes,79,0.022645,0.2186,
1666,pittsburgh,1,0,osm_nodes,77,0.022982,0.2779,
1667,pittsburgh,1,1,osm_nodes,80,0.022908,0.1745,
1668,pittsburgh,1,1,osm_nodes,79,0.022792,0.2497,
1669,pittsburgh,1,0,osm_nodes,79,0.022683,0.3171,
1670,pittsburgh,1,1,osm_nodes,79,0.022836,0.2767,
1671,pittsburgh,1,1,osm_nodes,78,0.022816,0.1537,
1672,pittsburgh,1,1,osm_nodes,80,0.0231,0.1991,
1673,pittsburgh,1,1,osm_nodes,79,0.022977,0.3004,
1674,pittsburgh,1,1,osm_nodes,79,0.022891,0.3434,
1675,pittsburgh,1,1,osm_nodes,79,0.02308,0.1781,
1676,pittsburgh,1,1,osm_nodes,79,0.023194,0.2001,
1677,pittsburgh,1,1,osm_nodes,80,0.023338,0.3562,
1678,pittsburgh,1,1,osm_nodes,78,0.022864,0.1576,
1679,pittsburgh,1,1,osm_nodes,80,0.023284,0.2137,
1680,pittsburgh,1,1,osm_nodes,79,0.023036,0.1759,
1681,pittsburgh,1,1,osm_nodes,79,0.023888,0.3541,
1682,pittsburgh,1,1,osm_nodes,82,0.024286,0.3774,
1683,pittsburgh,1,1,osm_nodes,78,0.022876,0.1805,
1684,pittsburgh,1,1,osm_nodes,82,0.024481,0.3744,
1685,pittsburgh,1,1,osm_nodes,80,0.024499,0.407,
1686,pittsburgh,1,1,osm_nodes,80,0.024573,0.3987,
1687,pittsburgh,1,1,osm_nodes,81,0.024794,0.4548,
1688,pittsburgh,1,1,osm_nodes,80,0.024538,0.3851,
1689,pittsburgh,1,1,osm_nodes,78,0.023488,0.2906,
1690,pittsburgh,1,1,osm_nodes,79,0.024485,0.3739,
1691,pittsburgh,1,1,osm_nodes,80,0.024837,0.4412,
1692,pittsburgh,1,1,osm_nodes,68,0.020409,0.1548,
1693,pittsburgh,1,1,osm_nodes,74,0.022243,0.1959,
1694,pittsburgh,1,1,osm_nodes,65,0.018728,0.1328,
1695,pittsburgh,1,1,osm_nodes,70,0.020127,0.1629,
1696,pittsburgh,1,1,osm_nodes,72,0.021694,0.2379,
1697,pittsburgh,1,1,osm_nodes,73,0.022102,0.2518,
1698,pittsburgh,1,1,osm_nodes,68,0.021648,0.2627,
1699,pittsburgh,1,1,osm_nodes,66,0.020326,0.2064,
1700,pittsburgh,1,0,osm_nodes,69,0.022,0.2733,
1701,pittsburgh,1,1,osm_nodes,65,0.020533,0.2218,
1702,pittsburgh,1,0,osm_nodes,70,0.02217,0.2845,
1703,pittsburgh,1,1,osm_nodes,53,0.014158,0.6093,
1704,pittsburgh,1,0,osm_nodes,62,0.012184,0.4518,
1705,pittsburgh,1,0,osm_nodes,61,0.012759,0.4947,
1706,pittsburgh,1,0,osm_nodes,55,0.01311,0.545,
1707,pittsburgh,1,0,osm_nodes,62,0.012332,0.4818,
1708,pittsburgh,1,1,osm_nodes,53,0.014163,0.6168,
1709,pittsburgh,1,0,osm_nodes,62,0.012367,0.4953,
1710,pittsburgh,1,0,osm_nodes,61,0.013016,0.547,
1711,pittsburgh,1,0,osm_nodes,63,0.012387,0.5071,
1712,pittsburgh,1,1,osm_nodes,53,0.014166,0.6195,
1713,pittsburgh,1,1,osm_nodes,53,0.014193,0.6205,
1714,pittsburgh,1,0,osm_nodes,63,0.012422,0.5269,
1715,pittsburgh,1,1,osm_nodes,53,0.014083,0.623,
1716,pittsburgh,1,1,osm_nodes,52,0.014179,0.6151,
1717,pittsburgh,1,0,osm_nodes,63,0.012571,0.5499,
1718,pittsburgh,1,1,osm_nodes,53,0.01416,0.6157,
1719,pittsburgh,1,1,osm_nodes,53,0.01385,0.6225,
1720,pittsburgh,1,0,osm_nodes,63,0.012214,0.5528,
1721,pittsburgh,1,1,osm_nodes,59,0.012891,0.6526,
1722,pittsburgh,1,1,osm_nodes,62,0.012813,0.6539,
1723,pittsburgh,1,0,osm_nodes,64,0.012607,0.6476,
1724,pittsburgh,1,1,osm_nodes,60,0.012749,0.6583,
1725,pittsburgh,1,0,osm_nodes,64,0.012427,0.6395,
1726,pittsburgh,1,0,osm_nodes,63,0.012611,0.6635,
1727,pittsburgh,1,1,osm_nodes,62,0.012464,0.6498,
1728,pittsburgh,1,0,osm_nodes,66,0.012231,0.6693,
1729,pittsburgh,1,0,osm_nodes,64,0.012068,0.6633,
1730,pittsburgh,1,0,osm_nodes,64,0.01195,0.6523,
1731,pittsburgh,0,1,osm_nodes,63,0.009307,0.1705,
1732,pittsburgh,0,1,osm_nodes,63,0.009275,0.1822,
1733,pittsburgh,1,1,osm_nodes,63,0.00924,0.1892,
1734,pittsburgh,1,1,osm_nodes,58,0.008432,0.1437,
1735,pittsburgh,1,1,osm_nodes,39,0.007491,0.0763,
1736,pittsburgh,1,1,osm_nodes,39,0.007433,0.0396,
1737,pittsburgh,1,1,osm_nodes,39,0.007458,0.0749,
1738,pittsburgh,1,1,osm_nodes,61,0.009113,0.2001,
1739,pittsburgh,1,1,osm_nodes,58,0.008672,0.1694,
1740,pittsburgh,1,1,osm_nodes,58,0.008832,0.1859,
1741,pittsburgh,1,1,osm_nodes,58,0.008772,0.1831,
1742,pittsburgh,1,1,osm_nodes,40,0.007573,0.0766,
1743,pittsburgh,1,1,osm_nodes,53,0.008281,0.1436,
1744,pittsburgh,1,1,osm_nodes,40,0.007603,0.0748,
1745,pittsburgh,1,0,osm_nodes,16,0.007792,0.1359,
1746,pittsburgh,1,0,osm_nodes,14,0.007762,0.1205,
1747,pittsburgh,1,0,osm_nodes,16,0.007606,0.1286,
1748,pittsburgh,1,0,osm_nodes,19,0.007245,0.1277,
1749,pittsburgh,1,0,osm_nodes,19,0.007202,0.1269,
1750,pittsburgh,1,0,osm_nodes,34,0.006705,0.0714,
1751,pittsburgh,1,0,osm_nodes,15,0.007781,0.1093,
1752,pittsburgh,1,0,osm_nodes,19,0.007247,0.1242,
1753,pittsburgh,1,0,osm_nodes,19,0.007077,0.1205,
1754,pittsburgh,1,1,osm_nodes,19,0.005297,0.189,
1755,pittsburgh,1,1,osm_nodes,18,0.00533,0.1752,
1756,pittsburgh,1,1,osm_nodes,18,0.005249,0.1802,
1757,pittsburgh,1,1,osm_nodes,18,0.005284,0.1657,
1758,pittsburgh,1,0,osm_nodes,37,0.007142,0.0175,
1759,pittsburgh,0,1,osm_nodes,37,0.007518,0.0061,
1760,pittsburgh,1,0,osm_nodes,37,0.007026,0.0281,
1761,pittsburgh,1,1,osm_nodes,17,0.00409,0.2277,
1762,pittsburgh,1,1,osm_nodes,19,0.004308,0.2139,
1763,pittsburgh,1,1,osm_nodes,17,0.004084,0.2205,
1764,pittsburgh,1,1,osm_nodes,19,0.004325,0.2058,
1765,pittsburgh,1,0,osm_nodes,34,0.006729,0.0491,
1766,pittsburgh,1,0,osm_nodes,17,0.003544,0.1961,
1767,pittsburgh,1,0,osm_nodes,4,0.00309,0.0986,
1768,pittsburgh,1,1,osm_nodes,15,0.002898,0.233,
1769,pittsburgh,1,1,osm_nodes,17,0.002833,0.2392,
1770,pittsburgh,1,1,osm_nodes,16,0.002876,0.2364,
1771,pittsburgh,1,0,osm_nodes,20,0.010781,0.0596,
1772,pittsburgh,1,1,osm_nodes,21,0.00243,0.2849,
1773,pittsburgh,1,1,osm_nodes,19,0.002252,0.2784,
1774,pittsburgh,1,0,osm_nodes,22,0.011727,0.0927,
1775,pittsburgh,1,1,osm_nodes,21,0.002408,0.2425,
1776,pittsburgh,1,1,osm_nodes,21,0.002379,0.2376,
1777,pittsburgh,1,0,osm_nodes,25,0.014094,0.1341,
1778,pittsburgh,0,0,osm_nodes,5,0.001487,0.0,
1779,pittsburgh,0,0,osm_nodes,25,0.003141,0.2322,
1780,pittsburgh,1,0,osm_nodes,29,0.017471,0.1719,
1781,pittsburgh,1,0,osm_nodes,30,0.017442,0.2067,
1782,pittsburgh,0,0,osm_nodes,20,0.011382,0.0616,
1783,pittsburgh,0,0,osm_nodes,20,0.002228,0.2199,
1784,pittsburgh,0,0,osm_nodes,6,0.0,0.0,
1785,pittsburgh,0,0,osm_nodes,6,0.0,0.0,
1786,pittsburgh,0,0,osm_nodes,9,0.000364,0.0003,
1787,pittsburgh,0,0,osm_nodes,9,0.000364,0.0,
1788,pittsburgh,1,0,osm_nodes,26,0.013109,0.0804,
1789,pittsburgh,0,0,osm_nodes,11,0.000364,0.0,
1790,pittsburgh,1,0,osm_nodes,9,0.000775,0.001,
1791,pittsburgh,1,0,osm_nodes,34,0.020344,0.1977,
1792,pittsburgh,1,0,osm_nodes,37,0.019276,0.2158,
1793,pittsburgh,0,0,osm_nodes,9,0.00101,0.0004,
1794,pittsburgh,0,0,osm_nodes,9,0.001077,0.0004,
1795,pittsburgh,0,0,osm_nodes,9,0.001344,0.0004,
1796,pittsburgh,0,0,osm_nodes,7,0.001408,0.0004,
1797,pittsburgh,0,0,osm_nodes,7,0.001564,0.0004,
1798,pittsburgh,0,0,osm_nodes,32,0.012584,0.0226,
1799,pittsburgh,1,0,osm_nodes,44,0.016739,0.1877,
1800,pittsburgh,1,0,osm_nodes,19,0.006504,0.0,
1801,pittsburgh,1,0,osm_nodes,18,0.006338,0.0001,
1802,pittsburgh,1,0,osm_nodes,65,0.028793,0.3635,
1803,pittsburgh,1,0,osm_nodes,43,0.01733,0.1813,
1804,pittsburgh,0,0,osm_nodes,39,0.014218,0.05,
1805,pittsburgh,1,0,osm_nodes,20,0.007295,0.0,
1806,pittsburgh,1,0,osm_nodes,44,0.017069,0.1566,
1807,pittsburgh,1,0,osm_nodes,40,0.015165,0.0654,
1808,pittsburgh,1,0,osm_nodes,22,0.008576,0.0005,
1809,pittsburgh,1,0,osm_nodes,39,0.015102,0.0606,
1810,pittsburgh,1,0,osm_nodes,5,0.004088,0.0111,
1811,pittsburgh,1,0,osm_nodes,67,0.030362,0.386,
1812,pittsburgh,1,0,osm_nodes,67,0.028595,0.3603,
1813,pittsburgh,1,0,osm_nodes,7,0.004238,0.0111,
1814,pittsburgh,1,0,osm_nodes,11,0.007825,0.048,
1815,pittsburgh,1,0,osm_nodes,48,0.019827,0.2749,
1816,pittsburgh,1,0,osm_nodes,49,0.019549,0.2374,
1817,pittsburgh,1,0,osm_nodes,49,0.019809,0.2606,
1818,pittsburgh,1,0,osm_nodes,47,0.019243,0.1671,
1819,pittsburgh,1,0,osm_nodes,64,0.028098,0.3066,
1820,pittsburgh,1,0,osm_nodes,50,0.020876,0.2719,
1821,pittsburgh,1,0,osm_nodes,49,0.020747,0.2524,
1822,pittsburgh,1,0,osm_nodes,7,0.004238,0.0364,
1823,pittsburgh,1,0,osm_nodes,6,0.003738,0.0962,
1824,pittsburgh,1,0,osm_nodes,40,0.019659,0.194,
1825,pittsburgh,1,0,osm_nodes,44,0.021109,0.2032,
1826,pittsburgh,1,0,osm_nodes,40,0.020444,0.2046,
1827,pittsburgh,1,0,osm_nodes,40,0.019888,0.2052,
1828,pittsburgh,1,0,osm_nodes,6,0.003601,0.1318,
1829,pittsburgh,1,0,osm_nodes,38,0.019432,0.2136,
1830,pittsburgh,1,0,osm_nodes,40,0.020216,0.2762,
1831,pittsburgh,1,0,osm_nodes,82,0.034569,0.2063,
1832,pittsburgh,1,0,osm_nodes,80,0.034047,0.1969,
1833,pittsburgh,1,0,osm_nodes,79,0.034081,0.1942,
1834,pittsburgh,1,0,osm_nodes,76,0.034001,0.1841,
1835,pittsburgh,1,0,osm_nodes,75,0.033358,0.2136,
1836,pittsburgh,1,0,osm_nodes,75,0.033111,0.2154,
1837,pittsburgh,1,0,osm_nodes,72,0.033553,0.1957,
1838,pittsburgh,1,0,osm_nodes,72,0.033393,0.3133,
1839,pittsburgh,1,0,osm_nodes,71,0.033087,0.3442,
1840,pittsburgh,1,0,osm_nodes,26,0.017227,0.2161,
1841,pittsburgh,1,0,osm_nodes,69,0.031616,0.4903,
1842,pittsburgh,1,0,osm_nodes,69,0.031756,0.5026,
1843,pittsburgh,1,0,osm_nodes,68,0.032279,0.3841,
1844,pittsburgh,1,0,osm_nodes,43,0.021162,0.3025,
1845,pittsburgh,1,0,osm_nodes,68,0.032137,0.396,
1846,pittsburgh,1,0,osm_nodes,70,0.030515,0.5275,
1847,pittsburgh,1,0,osm_nodes,24,0.016119,0.135,
1848,pittsburgh,1,0,osm_nodes,22,0.014065,0.1008,
1849,pittsburgh,1,0,osm_nodes,47,0.020762,0.2363,
1850,pittsburgh,1,0,osm_nodes,40,0.017778,0.1698,
1851,pittsburgh,1,0,osm_nodes,44,0.020081,0.2234,
1852,pittsburgh,1,0,osm_nodes,47,0.021327,0.2392,
1853,pittsburgh,1,0,osm_nodes,50,0.01974,0.3446,
1854,pittsburgh,1,0,osm_nodes,47,0.019084,0.3557,
1855,pittsburgh,1,0,osm_nodes,43,0.017482,0.3362,
1856,pittsburgh,1,0,osm_nodes,38,0.016203,0.3175,
1857,pittsburgh,1,0,osm_nodes,36,0.015034,0.281,
1858,pittsburgh,1,0,osm_nodes,25,0.012203,0.1632,
1859,pittsburgh,1,0,osm_nodes,37,0.016588,0.3749,
1860,pittsburgh,1,0,osm_nodes,36,0.01663,0.3686,
1861,pittsburgh,1,0,osm_nodes,34,0.015408,0.3272,
1862,pittsburgh,1,0,osm_nodes,34,0.015531,0.3251,
1863,pittsburgh,1,0,osm_nodes,34,0.015611,0.3253,
1864,pittsburgh,1,0,osm_nodes,31,0.014475,0.225,
1865,pittsburgh,1,0,osm_nodes,31,0.014344,0.2337,
1866,pittsburgh,1,0,osm_nodes,34,0.014692,0.2418,
1867,pittsburgh,1,0,osm_nodes,31,0.014536,0.1696,
1868,pittsburgh,1,0,osm_nodes,30,0.014368,0.1729,
1869,pittsburgh,1,0,osm_nodes,37,0.014939,0.1805,
1870,pittsburgh,1,0,osm_nodes,29,0.01424,0.0441,
1871,pittsburgh,1,0,osm_nodes,67,0.025443,0.233,
1872,pittsburgh,1,0,osm_nodes,61,0.024952,0.2274,
1873,pittsburgh,1,0,osm_nodes,66,0.025228,0.2166,
1874,pittsburgh,1,0,osm_nodes,68,0.025846,0.2131,
1875,pittsburgh,1,0,osm_nodes,65,0.025271,0.2074,
1876,pittsburgh,1,0,osm_nodes,67,0.025537,0.2063,
1877,pittsburgh,1,1,osm_nodes,114,0.020927,0.3439,
1878,pittsburgh,1,1,osm_nodes,114,0.02083,0.3422,
1879,pittsburgh,1,1,osm_nodes,114,0.021358,0.3398,
1880,pittsburgh,1,0,osm_nodes,35,0.02157,0.0632,
1881,pittsburgh,1,1,osm_nodes,114,0.020744,0.341,
1882,pittsburgh,1,0,osm_nodes,32,0.019656,0.0,
1883,pittsburgh,1,0,osm_nodes,36,0.020798,0.047,
1884,pittsburgh,1,1,osm_nodes,110,0.02003,0.335,
1885,pittsburgh,1,1,osm_nodes,114,0.020816,0.3355,
1886,pittsburgh,1,1,osm_nodes,105,0.020007,0.3362,
1887,pittsburgh,1,1,osm_nodes,107,0.020068,0.3372,
1888,pittsburgh,1,1,osm_nodes,91,0.018202,0.354,
1889,pittsburgh,1,1,osm_nodes,26,0.018141,0.2653,
1890,pittsburgh,1,1,osm_nodes,25,0.017564,0.2707,
1891,pittsburgh,1,1,osm_nodes,25,0.017464,0.2846,
1892,pittsburgh,1,1,osm_nodes,26,0.017593,0.2975,
1893,pittsburgh,1,1,osm_nodes,24,0.016726,0.2921,
1894,pittsburgh,1,1,osm_nodes,25,0.016869,0.3024,
1895,pittsburgh,1,1,osm_nodes,26,0.017179,0.3118,
1896,pittsburgh,1,1,osm_nodes,115,0.022821,0.3205,
1897,pittsburgh,1,1,osm_nodes,112,0.02225,0.3098,
