point_id,metro,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_3802,Pittsburgh,0,0.0,6,10.0
PGH_3803,Pittsburgh,11,13.875,20,43.188
PGH_3804,Pittsburgh,11,13.875,20,43.188
PGH_3805,Pittsburgh,10,12.562,20,43.188
PGH_3806,Pittsburgh,11,13.875,20,43.188
PGH_3807,Pittsburgh,0,0.0,4,5.25
PGH_3808,Pittsburgh,0,0.0,4,5.25
PGH_3809,Pittsburgh,0,0.0,5,8.0
PGH_3810,Pittsburgh,0,0.0,5,8.0
PGH_3811,Pittsburgh,8,9.938,24,61.75
PGH_3812,Pittsburgh,0,0.0,4,4.562
PGH_3813,Pittsburgh,7,8.625,25,67.125
PGH_3814,Pittsburgh,6,7.312,24,61.75
PGH_3815,Pittsburgh,0,0.0,5,8.0
PGH_3816,Pittsburgh,7,8.625,24,61.75
PGH_3817,Pittsburgh,0,0.0,7,9.188
PGH_3818,Pittsburgh,0,0.0,7,9.188
PGH_3819,Pittsburgh,0,0.0,5,6.562
PGH_3820,Pittsburgh,0,0.0,7,9.188
PGH_3821,Pittsburgh,0,0.0,6,7.875
PGH_3822,Pittsburgh,0,0.0,4,5.25
PGH_3823,Pittsburgh,0,0.0,5,8.0
PGH_3824,Pittsburgh,0,0.0,4,4.562
PGH_3825,Pittsburgh,0,0.0,4,4.562
PGH_3826,Pittsburgh,0,0.0,4,4.562
PGH_3827,Pittsburgh,0,0.0,2,2.625
PGH_3828,Pittsburgh,0,0.0,2,2.625
PGH_3829,Pittsburgh,0,0.0,2,2.625
PGH_3830,Pittsburgh,3,4.0,16,21.625
PGH_3831,Pittsburgh,0,0.0,2,2.625
PGH_3832,Pittsburgh,0,0.0,2,2.625
PGH_3833,Pittsburgh,4,4.562,16,21.625
PGH_3834,Pittsburgh,0,0.0,5,6.562
PGH_3835,Pittsburgh,0,0.0,5,6.562
PGH_3836,Pittsburgh,0,0.0,6,7.875
PGH_3837,Pittsburgh,0,0.0,0,0.0
PGH_3838,Pittsburgh,1,1.312,27,65.688
PGH_3839,Pittsburgh,0,0.0,1,1.312
PGH_3840,Pittsburgh,0,0.0,12,35.938
PGH_3841,Pittsburgh,4,15.75,30,68.25
PGH_3842,Pittsburgh,4,15.75,29,66.938
PGH_3843,Pittsburgh,4,3.125,18,23.5
PGH_3844,Pittsburgh,5,19.625,32,69.438
PGH_3845,Pittsburgh,6,23.625,33,72.562
PGH_3846,Pittsburgh,0,0.0,14,41.75
PGH_3847,Pittsburgh,4,3.125,20,25.438
PGH_3848,Pittsburgh,6,23.625,33,72.562
PGH_3849,Pittsburgh,4,3.125,20,25.438
PGH_3850,Pittsburgh,6,23.625,39,97.5
PGH_3851,Pittsburgh,7,27.5,39,97.5
PGH_3852,Pittsburgh,7,27.5,38,90.562
PGH_3853,Pittsburgh,7,27.5,39,94.375
PGH_3854,Pittsburgh,9,9.875,25,31.188
PGH_3855,Pittsburgh,7,6.5,22,27.312
PGH_3856,Pittsburgh,7,27.5,43,106.688
PGH_3857,Pittsburgh,11,12.688,29,61.5
PGH_3858,Pittsburgh,10,32.25,34,77.875
PGH_3859,Pittsburgh,10,32.25,33,76.562
PGH_3860,Pittsburgh,10,32.25,32,72.312
PGH_3861,Pittsburgh,11,32.625,32,72.312
PGH_3862,Pittsburgh,3,11.875,28,67.0
PGH_3863,Pittsburgh,5,19.625,27,65.688
PGH_3864,Pittsburgh,2,7.875,26,64.375
PGH_3865,Pittsburgh,6,22.812,26,64.375
PGH_3866,Pittsburgh,12,33.375,40,99.125
PGH_3867,Pittsburgh,8,42.875,35,191.875
PGH_3868,Pittsburgh,11,58.938,41,223.188
PGH_3869,Pittsburgh,12,64.312,41,223.188
PGH_3870,Pittsburgh,14,74.75,42,228.5
PGH_3871,Pittsburgh,17,99.125,47,237.25
PGH_3872,Pittsburgh,13,66.75,40,190.375
PGH_3873,Pittsburgh,14,72.125,40,190.375
PGH_3874,Pittsburgh,13,66.75,40,190.375
PGH_3875,Pittsburgh,14,72.125,40,190.375
PGH_3876,Pittsburgh,12,63.0,40,190.375
PGH_3877,Pittsburgh,20,109.062,44,235.25
PGH_3878,Pittsburgh,11,60.875,40,190.375
PGH_3879,Pittsburgh,14,79.625,45,223.75
PGH_3880,Pittsburgh,17,95.812,46,240.312
PGH_3881,Pittsburgh,9,58.625,44,218.375
PGH_3882,Pittsburgh,9,59.312,45,223.562
PGH_3883,Pittsburgh,9,59.312,45,223.562
PGH_3884,Pittsburgh,9,59.312,45,223.562
PGH_3885,Pittsburgh,10,64.688,47,235.0
PGH_3886,Pittsburgh,10,64.688,46,232.438
PGH_3887,Pittsburgh,16,90.438,51,233.125
PGH_3888,Pittsburgh,16,90.438,50,215.75
PGH_3889,Pittsburgh,12,75.125,46,235.688
PGH_3890,Pittsburgh,11,69.938,51,254.438
PGH_3891,Pittsburgh,11,69.938,51,254.438
PGH_3892,Pittsburgh,11,69.938,51,254.438
PGH_3893,Pittsburgh,11,63.125,54,263.0
PGH_3894,Pittsburgh,11,63.125,52,257.062
PGH_3895,Pittsburgh,11,62.938,53,257.875
PGH_3896,Pittsburgh,11,62.938,52,252.5
PGH_3897,Pittsburgh,11,62.938,52,252.5
PGH_3898,Pittsburgh,22,121.875,53,248.938
PGH_3899,Pittsburgh,11,62.938,51,250.375
PGH_3900,Pittsburgh,22,121.875,53,248.938
PGH_3901,Pittsburgh,12,68.25,51,250.375
PGH_3902,Pittsburgh,22,121.875,55,253.75
PGH_3903,Pittsburgh,12,68.25,50,248.25
PGH_3904,Pittsburgh,22,121.875,54,252.438
PGH_3905,Pittsburgh,22,121.875,54,252.438
PGH_3906,Pittsburgh,20,111.188,53,251.438
PGH_3907,Pittsburgh,23,123.812,55,249.375
PGH_3908,Pittsburgh,20,111.188,53,251.438
PGH_3909,Pittsburgh,21,116.5,53,251.438
PGH_3910,Pittsburgh,19,105.812,53,251.438
PGH_3911,Pittsburgh,20,103.625,56,224.562
PGH_3912,Pittsburgh,21,108.938,55,223.25
PGH_3913,Pittsburgh,22,114.062,55,223.25
PGH_3914,Pittsburgh,20,103.625,55,219.25
PGH_3915,Pittsburgh,22,114.062,55,223.25
PGH_3916,Pittsburgh,21,107.875,54,213.875
PGH_3917,Pittsburgh,14,78.75,55,265.312
PGH_3918,Pittsburgh,18,100.438,54,255.312
PGH_3919,Pittsburgh,21,107.875,55,215.188
PGH_3920,Pittsburgh,21,107.875,55,215.188
PGH_3921,Pittsburgh,13,73.625,55,264.5
PGH_3922,Pittsburgh,13,73.625,55,264.5
PGH_3923,Pittsburgh,18,98.875,52,244.625
PGH_3924,Pittsburgh,20,106.188,52,244.625
PGH_3925,Pittsburgh,17,90.062,52,244.625
PGH_3926,Pittsburgh,19,99.312,52,244.625
PGH_3927,Pittsburgh,19,99.312,53,245.625
PGH_3928,Pittsburgh,23,120.75,55,252.5
PGH_3929,Pittsburgh,23,120.75,55,252.5
PGH_3930,Pittsburgh,23,120.75,55,252.5
PGH_3931,Pittsburgh,23,113.312,54,207.062
PGH_3932,Pittsburgh,21,110.0,55,252.5
PGH_3933,Pittsburgh,23,120.75,55,252.5
PGH_3934,Pittsburgh,21,110.0,55,252.5
PGH_3935,Pittsburgh,22,110.5,55,252.5
PGH_3936,Pittsburgh,18,93.938,53,245.625
PGH_3937,Pittsburgh,24,121.25,54,247.375
PGH_3938,Pittsburgh,23,109.312,53,201.688
PGH_3939,Pittsburgh,22,110.5,54,247.375
PGH_3940,Pittsburgh,0,0.0,35,179.062
PGH_3941,Pittsburgh,15,77.875,54,249.438
PGH_3942,Pittsburgh,21,98.562,53,197.312
PGH_3943,Pittsburgh,23,99.562,54,202.688
PGH_3944,Pittsburgh,15,77.875,54,249.438
PGH_3945,Pittsburgh,21,98.562,53,197.312
PGH_3946,Pittsburgh,15,77.875,55,252.938
PGH_3947,Pittsburgh,23,99.562,53,197.312
PGH_3948,Pittsburgh,15,77.875,55,252.938
PGH_3949,Pittsburgh,23,99.562,53,197.312
PGH_3950,Pittsburgh,24,111.562,55,222.125
PGH_3951,Pittsburgh,23,99.562,54,198.312
PGH_3952,Pittsburgh,24,103.375,54,198.312
PGH_3953,Pittsburgh,26,119.688,55,222.125
PGH_3954,Pittsburgh,25,111.25,56,211.562
PGH_3955,Pittsburgh,19,86.562,53,224.125
PGH_3956,Pittsburgh,26,119.688,55,222.125
PGH_3957,Pittsburgh,26,119.688,55,222.125
PGH_3958,Pittsburgh,26,119.688,55,222.125
PGH_3959,Pittsburgh,26,119.688,55,222.125
PGH_3960,Pittsburgh,25,111.25,56,211.562
PGH_3961,Pittsburgh,27,120.188,55,222.125
PGH_3962,Pittsburgh,19,86.75,52,218.75
PGH_3963,Pittsburgh,27,120.188,55,222.125
PGH_3964,Pittsburgh,27,115.562,56,215.375
PGH_3965,Pittsburgh,27,120.188,55,222.125
PGH_3966,Pittsburgh,18,81.438,52,218.75
PGH_3967,Pittsburgh,18,81.438,52,218.75
PGH_3968,Pittsburgh,28,119.438,56,215.375
PGH_3969,Pittsburgh,27,115.562,56,215.375
PGH_3970,Pittsburgh,27,113.062,54,200.812
PGH_3971,Pittsburgh,26,114.812,54,216.812
PGH_3972,Pittsburgh,28,119.438,55,210.25
PGH_3973,Pittsburgh,26,114.812,54,216.812
PGH_3974,Pittsburgh,28,119.438,55,206.188
PGH_3975,Pittsburgh,22,88.75,56,200.938
PGH_3976,Pittsburgh,0,0.0,23,119.625
PGH_3977,Pittsburgh,20,75.438,58,208.812
PGH_3978,Pittsburgh,22,98.0,53,221.125
PGH_3979,Pittsburgh,27,119.062,54,212.75
PGH_3980,Pittsburgh,27,119.062,54,212.75
PGH_3981,Pittsburgh,21,73.625,58,208.812
PGH_3982,Pittsburgh,25,109.438,56,220.438
PGH_3983,Pittsburgh,17,76.125,53,221.125
PGH_3984,Pittsburgh,25,109.438,56,220.438
PGH_3985,Pittsburgh,22,77.25,59,212.625
PGH_3986,Pittsburgh,22,77.5,58,208.812
PGH_3987,Pittsburgh,27,117.5,56,220.438
PGH_3988,Pittsburgh,26,113.25,56,220.438
PGH_3989,Pittsburgh,22,77.125,57,203.688
PGH_3990,Pittsburgh,24,81.5,59,212.625
PGH_3991,Pittsburgh,17,76.125,53,221.125
PGH_3992,Pittsburgh,0,0.0,27,123.5
PGH_3993,Pittsburgh,23,101.812,54,217.812
PGH_3994,Pittsburgh,24,81.5,59,212.625
PGH_3995,Pittsburgh,26,112.875,54,217.812
PGH_3996,Pittsburgh,26,112.875,54,217.812
PGH_3997,Pittsburgh,26,112.875,54,217.812
PGH_3998,Pittsburgh,24,105.688,54,217.812
PGH_3999,Pittsburgh,27,117.125,55,219.125
PGH_4000,Pittsburgh,27,117.125,55,219.125
PGH_4001,Pittsburgh,27,117.125,55,219.125
PGH_4002,Pittsburgh,20,84.312,52,215.75
PGH_4003,Pittsburgh,24,105.688,54,217.812
PGH_4004,Pittsburgh,7,35.25,49,212.625
PGH_4005,Pittsburgh,27,117.125,54,217.812
PGH_4006,Pittsburgh,27,117.125,55,219.125
PGH_4007,Pittsburgh,8,39.125,49,211.625
PGH_4008,Pittsburgh,27,117.125,55,219.125
PGH_4009,Pittsburgh,0,0.0,30,129.625
PGH_4010,Pittsburgh,0,0.0,31,133.5
PGH_4011,Pittsburgh,27,117.125,55,219.125
PGH_4012,Pittsburgh,25,107.562,54,217.812
PGH_4013,Pittsburgh,26,112.0,54,213.75
PGH_4014,Pittsburgh,0,0.0,29,112.25
PGH_4015,Pittsburgh,0,0.0,30,116.125
PGH_4016,Pittsburgh,25,107.562,54,217.812
PGH_4017,Pittsburgh,27,117.125,54,217.812
PGH_4018,Pittsburgh,22,95.0,54,217.812
PGH_4019,Pittsburgh,24,102.438,53,212.438
PGH_4020,Pittsburgh,24,98.062,53,212.438
PGH_4021,Pittsburgh,16,64.0,51,214.438
PGH_4022,Pittsburgh,13,51.625,50,211.062
PGH_4023,Pittsburgh,14,53.562,51,214.438
PGH_4024,Pittsburgh,18,68.375,52,215.75
PGH_4025,Pittsburgh,26,107.688,54,213.75
PGH_4026,Pittsburgh,0,0.0,34,135.375
PGH_4027,Pittsburgh,16,57.938,52,215.75
PGH_4028,Pittsburgh,25,99.688,54,213.75
PGH_4029,Pittsburgh,25,99.688,54,213.75
PGH_4030,Pittsburgh,16,57.938,51,210.375
PGH_4031,Pittsburgh,26,103.938,55,213.938
PGH_4032,Pittsburgh,24,94.375,54,213.75
PGH_4033,Pittsburgh,23,89.0,54,213.75
PGH_4034,Pittsburgh,0,0.0,35,139.25
PGH_4035,Pittsburgh,16,57.938,51,210.375
PGH_4036,Pittsburgh,23,89.0,54,213.75
PGH_4037,Pittsburgh,26,103.938,55,213.938
PGH_4039,Pittsburgh,20,57.5,55,191.438
PGH_4040,Pittsburgh,18,66.875,51,210.375
PGH_4041,Pittsburgh,0,0.0,32,127.562
PGH_4042,Pittsburgh,21,63.875,55,191.438
PGH_4043,Pittsburgh,20,74.062,53,212.438
PGH_4044,Pittsburgh,21,58.812,55,191.438
PGH_4045,Pittsburgh,22,83.625,53,212.438
PGH_4046,Pittsburgh,23,89.0,53,212.438
PGH_4047,Pittsburgh,20,60.0,55,191.438
PGH_4048,Pittsburgh,17,58.938,53,212.438
PGH_4049,Pittsburgh,17,58.938,53,212.438
PGH_4050,Pittsburgh,19,66.125,53,211.312
PGH_4051,Pittsburgh,0,0.0,41,171.0
PGH_4052,Pittsburgh,0,0.0,41,171.0
PGH_4053,Pittsburgh,24,89.438,53,201.688
PGH_4054,Pittsburgh,0,0.0,40,165.625
PGH_4055,Pittsburgh,0,0.0,41,171.0
PGH_4056,Pittsburgh,26,94.562,54,205.5
PGH_4057,Pittsburgh,25,90.75,54,203.0
PGH_4058,Pittsburgh,16,57.938,50,203.438
PGH_4059,Pittsburgh,26,94.562,55,206.812
PGH_4060,Pittsburgh,26,94.562,54,205.5
PGH_4061,Pittsburgh,11,44.562,45,184.5
PGH_4062,Pittsburgh,18,46.812,58,200.625
PGH_4063,Pittsburgh,26,93.125,55,206.812
PGH_4064,Pittsburgh,18,46.812,57,199.312
PGH_4065,Pittsburgh,16,58.375,49,202.125
PGH_4066,Pittsburgh,18,46.812,57,195.5
PGH_4067,Pittsburgh,16,58.375,48,196.75
PGH_4068,Pittsburgh,17,60.312,49,202.125
PGH_4069,Pittsburgh,18,46.812,56,194.188
PGH_4070,Pittsburgh,15,53.25,47,191.375
PGH_4071,Pittsburgh,16,58.375,47,191.375
PGH_4072,Pittsburgh,26,93.125,55,206.812
PGH_4073,Pittsburgh,19,53.188,58,205.688
PGH_4074,Pittsburgh,27,96.625,55,206.812
PGH_4075,Pittsburgh,18,49.375,59,207.0
PGH_4076,Pittsburgh,25,83.438,55,206.812
PGH_4077,Pittsburgh,19,53.188,58,205.688
PGH_4078,Pittsburgh,18,61.312,48,192.938
PGH_4079,Pittsburgh,25,81.812,55,206.812
PGH_4080,Pittsburgh,0,0.0,37,135.875
PGH_4081,Pittsburgh,0,0.0,37,135.875
PGH_4082,Pittsburgh,18,61.312,48,192.938
PGH_4083,Pittsburgh,0,0.0,14,32.312
PGH_4084,Pittsburgh,18,61.312,48,192.938
PGH_4085,Pittsburgh,0,0.0,37,135.875
PGH_4086,Pittsburgh,0,0.0,37,135.875
PGH_4087,Pittsburgh,26,85.188,54,201.688
PGH_4088,Pittsburgh,21,65.125,57,204.375
PGH_4089,Pittsburgh,22,68.938,57,204.375
PGH_4090,Pittsburgh,19,62.312,51,204.625
PGH_4091,Pittsburgh,19,62.312,51,204.625
PGH_4092,Pittsburgh,0,0.0,8,9.25
PGH_4093,Pittsburgh,26,85.188,54,201.688
PGH_4094,Pittsburgh,0,0.0,31,104.625
PGH_4095,Pittsburgh,27,86.188,53,196.375
PGH_4096,Pittsburgh,19,61.0,52,205.938
PGH_4097,Pittsburgh,19,61.0,49,193.875
PGH_4098,Pittsburgh,0,0.0,8,9.25
PGH_4099,Pittsburgh,0,0.0,31,104.625
PGH_4100,Pittsburgh,8,30.75,38,153.562
PGH_4101,Pittsburgh,20,62.0,53,206.688
PGH_4102,Pittsburgh,0,0.0,33,109.438
PGH_4103,Pittsburgh,20,62.0,53,206.688
PGH_4104,Pittsburgh,20,62.0,53,206.688
PGH_4105,Pittsburgh,19,61.0,49,193.875
PGH_4106,Pittsburgh,9,31.25,44,173.938
PGH_4107,Pittsburgh,0,0.0,10,11.562
PGH_4108,Pittsburgh,0,0.0,35,125.375
PGH_4109,Pittsburgh,11,37.438,44,173.938
PGH_4110,Pittsburgh,0,0.0,33,109.438
PGH_4111,Pittsburgh,23,68.312,54,194.812
PGH_4112,Pittsburgh,20,62.0,51,195.938
PGH_4113,Pittsburgh,8,30.75,44,173.938
PGH_4114,Pittsburgh,27,86.188,54,198.875
PGH_4115,Pittsburgh,23,68.312,54,194.812
PGH_4116,Pittsburgh,10,32.25,44,173.938
PGH_4117,Pittsburgh,26,81.0,53,193.5
PGH_4118,Pittsburgh,0,0.0,34,117.375
PGH_4119,Pittsburgh,26,81.0,54,197.312
PGH_4120,Pittsburgh,0,0.0,34,117.375
PGH_4121,Pittsburgh,25,75.688,53,193.5
PGH_4122,Pittsburgh,0,0.0,35,121.188
PGH_4123,Pittsburgh,0,0.0,36,129.188
PGH_4124,Pittsburgh,25,75.688,54,197.312
PGH_4125,Pittsburgh,25,75.688,54,197.312
PGH_4126,Pittsburgh,0,0.0,35,121.188
PGH_4127,Pittsburgh,0,0.0,35,121.188
PGH_4128,Pittsburgh,0,0.0,29,87.938
PGH_4129,Pittsburgh,0,0.0,35,121.188
PGH_4130,Pittsburgh,0,0.0,35,121.188
PGH_4131,Pittsburgh,0,0.0,29,87.938
PGH_4132,Pittsburgh,0,0.0,29,87.938
PGH_4133,Pittsburgh,9,34.562,42,161.562
PGH_4134,Pittsburgh,6,23.062,37,133.062
PGH_4135,Pittsburgh,0,0.0,35,121.188
PGH_4136,Pittsburgh,8,30.75,42,159.375
PGH_4137,Pittsburgh,0,0.0,29,87.938
PGH_4138,Pittsburgh,8,30.75,39,146.312
PGH_4139,Pittsburgh,6,23.062,37,133.062
PGH_4140,Pittsburgh,0,0.0,29,87.938
PGH_4141,Pittsburgh,19,55.312,46,176.562
PGH_4142,Pittsburgh,22,64.25,55,201.188
PGH_4143,Pittsburgh,19,55.312,46,176.562
PGH_4144,Pittsburgh,0,0.0,29,88.562
PGH_4145,Pittsburgh,0,0.0,29,88.562
PGH_4146,Pittsburgh,7,26.875,35,122.625
PGH_4147,Pittsburgh,2,2.312,9,10.375
PGH_4148,Pittsburgh,12,37.062,41,156.688
PGH_4149,Pittsburgh,4,15.375,33,106.688
PGH_4150,Pittsburgh,14,41.375,41,156.688
PGH_4151,Pittsburgh,20,53.75,52,185.375
PGH_4152,Pittsburgh,16,45.75,45,175.25
PGH_4153,Pittsburgh,20,53.75,54,194.562
PGH_4154,Pittsburgh,19,46.0,53,182.812
PGH_4155,Pittsburgh,16,45.75,45,175.25
PGH_4156,Pittsburgh,21,53.688,53,182.812
PGH_4157,Pittsburgh,20,53.75,53,189.25
PGH_4158,Pittsburgh,16,45.75,45,175.25
PGH_4159,Pittsburgh,0,0.0,31,96.25
PGH_4160,Pittsburgh,20,53.75,52,183.875
PGH_4161,Pittsburgh,21,55.25,53,185.312
PGH_4162,Pittsburgh,0,0.0,31,96.25
PGH_4163,Pittsburgh,20,53.75,53,187.875
PGH_4164,Pittsburgh,0,0.0,31,96.25
PGH_4165,Pittsburgh,0,0.0,31,96.25
PGH_4166,Pittsburgh,5,19.188,32,101.375
PGH_4167,Pittsburgh,5,19.188,31,96.25
PGH_4168,Pittsburgh,6,23.0,32,100.062
PGH_4169,Pittsburgh,0,0.0,31,96.25
PGH_4170,Pittsburgh,4,4.625,12,13.875
PGH_4171,Pittsburgh,19,52.0,52,175.812
PGH_4172,Pittsburgh,10,35.562,33,103.938
PGH_4173,Pittsburgh,19,52.0,52,175.812
PGH_4174,Pittsburgh,11,36.562,35,110.812
PGH_4175,Pittsburgh,19,52.0,51,170.5
PGH_4176,Pittsburgh,7,26.875,32,100.062
PGH_4177,Pittsburgh,7,26.875,32,100.062
PGH_4178,Pittsburgh,17,43.938,53,172.062
PGH_4179,Pittsburgh,18,47.75,52,171.25
PGH_4180,Pittsburgh,12,37.562,37,124.75
PGH_4181,Pittsburgh,12,37.562,36,120.5
PGH_4182,Pittsburgh,10,23.688,56,172.062
PGH_4183,Pittsburgh,18,50.562,44,155.062
PGH_4184,Pittsburgh,18,50.562,44,155.062
PGH_4185,Pittsburgh,10,23.688,56,172.062
PGH_4186,Pittsburgh,18,50.562,44,155.062
PGH_4187,Pittsburgh,5,19.188,32,98.625
PGH_4188,Pittsburgh,10,23.688,55,166.75
PGH_4189,Pittsburgh,10,23.688,55,166.75
PGH_4190,Pittsburgh,0,0.0,27,77.188
PGH_4191,Pittsburgh,5,19.188,31,93.5
PGH_4192,Pittsburgh,10,23.688,55,166.75
PGH_4193,Pittsburgh,10,23.688,55,166.75
PGH_4194,Pittsburgh,4,4.625,10,11.562
PGH_4195,Pittsburgh,9,19.562,55,166.75
PGH_4196,Pittsburgh,5,19.188,31,93.5
PGH_4197,Pittsburgh,4,4.625,11,15.375
PGH_4198,Pittsburgh,8,21.625,54,161.375
PGH_4199,Pittsburgh,5,19.188,30,88.312
PGH_4200,Pittsburgh,5,19.188,29,83.0
PGH_4201,Pittsburgh,4,4.625,10,11.562
PGH_4202,Pittsburgh,5,19.188,29,83.0
PGH_4203,Pittsburgh,4,4.625,13,23.062
PGH_4204,Pittsburgh,4,4.625,13,23.062
PGH_4205,Pittsburgh,3,11.5,28,81.062
PGH_4206,Pittsburgh,9,25.625,55,163.125
PGH_4207,Pittsburgh,7,23.625,53,154.0
PGH_4208,Pittsburgh,3,11.5,28,81.062
PGH_4209,Pittsburgh,3,11.5,28,81.062
PGH_4210,Pittsburgh,3,11.5,28,81.062
PGH_4211,Pittsburgh,0,0.0,26,71.875
PGH_4212,Pittsburgh,7,23.625,53,156.5
PGH_4213,Pittsburgh,3,11.5,28,81.062
PGH_4214,Pittsburgh,3,11.5,28,81.062
PGH_4215,Pittsburgh,3,11.5,27,73.688
PGH_4216,Pittsburgh,3,11.5,27,73.688
PGH_4217,Pittsburgh,8,27.5,53,143.938
PGH_4218,Pittsburgh,9,31.5,53,143.938
PGH_4219,Pittsburgh,8,30.688,29,80.0
PGH_4220,Pittsburgh,5,5.812,13,18.938
PGH_4221,Pittsburgh,6,23.0,29,80.688
PGH_4222,Pittsburgh,9,29.062,48,127.375
PGH_4223,Pittsburgh,9,29.062,48,127.375
PGH_4224,Pittsburgh,9,29.062,48,127.375
PGH_4225,Pittsburgh,9,29.062,48,127.375
PGH_4226,Pittsburgh,9,29.062,48,127.375
PGH_4227,Pittsburgh,6,6.938,19,43.625
PGH_4228,Pittsburgh,6,6.938,19,43.625
PGH_4229,Pittsburgh,6,11.25,18,62.812
PGH_4230,Pittsburgh,6,11.25,17,59.562
PGH_4231,Pittsburgh,6,11.25,17,59.562
PGH_4232,Pittsburgh,6,11.25,17,59.562
PGH_4233,Pittsburgh,6,11.25,17,59.562
PGH_4234,Pittsburgh,6,11.25,17,59.562
PGH_4235,Pittsburgh,6,11.25,17,59.562
PGH_4236,Pittsburgh,6,11.25,17,59.562
PGH_4237,Pittsburgh,6,11.25,17,59.562
PGH_4238,Pittsburgh,6,11.25,17,59.562
PGH_4239,Pittsburgh,6,11.25,17,59.562
PGH_4240,Pittsburgh,6,11.25,17,59.562
PGH_4241,Pittsburgh,6,11.25,17,59.562
PGH_4242,Pittsburgh,6,11.25,17,59.562
PGH_4243,Pittsburgh,6,11.25,17,59.562
PGH_4244,Pittsburgh,8,15.0,17,59.562
PGH_4245,Pittsburgh,7,13.125,17,59.562
PGH_4246,Pittsburgh,7,13.125,17,59.562
PGH_4247,Pittsburgh,7,13.125,17,59.562
PGH_4248,Pittsburgh,7,13.125,17,59.562
PGH_4249,Pittsburgh,7,13.125,17,59.562
PGH_4250,Pittsburgh,7,13.125,17,59.562
PGH_4251,Pittsburgh,7,13.125,17,59.562
PGH_4252,Pittsburgh,6,11.25,17,59.562
PGH_4253,Pittsburgh,7,13.125,17,59.562
PGH_4254,Pittsburgh,7,13.125,17,59.562
PGH_4255,Pittsburgh,6,11.25,17,59.562
PGH_4256,Pittsburgh,7,13.125,17,59.562
PGH_4257,Pittsburgh,6,11.25,18,61.438
PGH_4258,Pittsburgh,6,11.25,18,61.438
PGH_4259,Pittsburgh,6,11.25,18,61.438
PGH_4260,Pittsburgh,6,11.25,20,64.312
PGH_4261,Pittsburgh,6,11.25,20,64.312
PGH_4262,Pittsburgh,6,11.25,20,64.312
PGH_4263,Pittsburgh,6,11.25,20,64.312
PGH_4264,Pittsburgh,6,11.25,20,64.312
PGH_4265,Pittsburgh,6,11.25,20,64.312
PGH_4266,Pittsburgh,6,11.25,20,64.312
PGH_4267,Pittsburgh,6,11.25,17,59.188
PGH_4268,Pittsburgh,6,11.25,16,57.875
PGH_4269,Pittsburgh,5,9.375,16,27.125
PGH_4270,Pittsburgh,4,7.5,16,27.125
PGH_4271,Pittsburgh,4,7.5,17,28.312
PGH_4272,Pittsburgh,4,7.5,16,27.125
PGH_4273,Pittsburgh,4,7.5,16,27.125
PGH_4274,Pittsburgh,6,11.25,18,29.438
PGH_4275,Pittsburgh,6,11.25,18,29.438
PGH_4276,Pittsburgh,4,7.5,18,29.438
PGH_4277,Pittsburgh,7,11.688,19,29.875
PGH_4278,Pittsburgh,8,13.562,21,32.188
PGH_4279,Pittsburgh,7,11.688,21,32.188
PGH_4280,Pittsburgh,8,13.562,21,32.188
PGH_4281,Pittsburgh,8,13.562,21,32.188
PGH_4282,Pittsburgh,7,11.688,20,31.062
PGH_4283,Pittsburgh,8,13.562,21,32.188
PGH_4284,Pittsburgh,8,13.562,21,32.188
PGH_4285,Pittsburgh,8,13.562,21,32.188
PGH_4286,Pittsburgh,6,11.25,23,34.5
PGH_4287,Pittsburgh,6,11.25,23,34.5
PGH_4288,Pittsburgh,6,11.25,23,34.5
PGH_4289,Pittsburgh,7,13.125,19,28.438
PGH_4290,Pittsburgh,6,11.25,19,28.438
PGH_4291,Pittsburgh,8,12.5,22,38.062
PGH_4292,Pittsburgh,9,14.062,21,37.75
PGH_4293,Pittsburgh,0,0.0,9,14.188
PGH_4294,Pittsburgh,7,10.938,19,34.625
PGH_4295,Pittsburgh,6,10.125,13,21.938
PGH_4296,Pittsburgh,6,10.125,13,21.938
PGH_4297,Pittsburgh,6,10.125,14,23.625
PGH_4298,Pittsburgh,0,0.0,11,17.375
PGH_4299,Pittsburgh,0,0.0,11,17.375
PGH_4300,Pittsburgh,0,0.0,11,17.375
PGH_4301,Pittsburgh,0,0.0,11,17.375
PGH_4302,Pittsburgh,2,3.188,10,15.812
PGH_4303,Pittsburgh,2,3.188,10,15.812
PGH_4304,Pittsburgh,2,3.188,9,14.25
PGH_4305,Pittsburgh,6,15.188,21,36.688
PGH_4306,Pittsburgh,5,14.062,21,36.688
PGH_4307,Pittsburgh,5,14.062,21,36.688
PGH_4308,Pittsburgh,5,14.062,21,36.688
PGH_4309,Pittsburgh,3,7.625,22,37.75
PGH_4310,Pittsburgh,3,9.625,23,39.0
PGH_4311,Pittsburgh,4,12.875,22,39.812
PGH_4312,Pittsburgh,2,6.438,21,36.75
PGH_4313,Pittsburgh,4,12.875,22,39.812
PGH_4314,Pittsburgh,4,12.875,22,39.812
PGH_4315,Pittsburgh,4,12.875,21,38.625
PGH_4316,Pittsburgh,4,12.875,22,39.812
PGH_4317,Pittsburgh,4,12.875,21,38.625
PGH_4318,Pittsburgh,4,12.875,22,39.812
PGH_4319,Pittsburgh,4,12.875,23,43.062
