point_id,city,heading,sidewalk_present,crosswalk_present
2319,pittsburgh,270,1,0
2320,pittsburgh,0,1,0
2320,pittsburgh,90,1,0
2320,pittsburgh,180,1,0
2320,pittsburgh,270,1,0
2321,pittsburgh,0,1,0
2321,pittsburgh,90,1,0
2321,pittsburgh,180,1,0
2321,pittsburgh,270,1,0
2322,pittsburgh,0,1,0
2322,pittsburgh,90,1,0
2322,pittsburgh,180,1,0
2322,pittsburgh,270,1,0
2323,pittsburgh,0,1,0
2323,pittsburgh,90,1,0
2323,pittsburgh,180,1,0
2323,pittsburgh,270,1,0
2324,pittsburgh,0,1,0
2324,pittsburgh,90,1,0
2324,pittsburgh,180,1,0
2324,pittsburgh,270,1,0
2325,pittsburgh,0,1,0
2325,pittsburgh,90,1,0
2325,pittsburgh,180,1,0
2325,pittsburgh,270,1,0
2326,pittsburgh,0,1,0
2326,pittsburgh,90,1,0
2326,pittsburgh,180,1,0
2326,pittsburgh,270,1,0
2327,pittsburgh,0,1,0
2327,pittsburgh,90,1,0
2327,pittsburgh,180,1,0
2327,pittsburgh,270,1,0
2328,pittsburgh,0,1,0
2328,pittsburgh,90,1,0
2328,pittsburgh,180,1,0
2328,pittsburgh,270,1,0
2329,pittsburgh,0,1,0
2329,pittsburgh,90,1,0
2329,pittsburgh,180,1,0
2329,pittsburgh,270,1,0
2330,pittsburgh,0,1,0
2330,pittsburgh,90,1,0
2330,pittsburgh,180,1,0
2330,pittsburgh,270,1,0
2331,pittsburgh,0,1,0
2331,pittsburgh,90,1,0
2331,pittsburgh,180,1,0
2331,pittsburgh,270,1,0
2332,pittsburgh,0,1,0
2332,pittsburgh,90,1,0
2332,pittsburgh,180,1,0
2332,pittsburgh,270,1,0
2333,pittsburgh,0,1,0
2333,pittsburgh,90,1,0
2333,pittsburgh,180,1,0
2333,pittsburgh,270,1,0
2334,pittsburgh,0,1,0
2334,pittsburgh,90,1,0
2334,pittsburgh,180,1,0
2334,pittsburgh,270,1,0
2335,pittsburgh,0,1,0
2335,pittsburgh,90,1,0
2335,pittsburgh,180,1,0
2335,pittsburgh,270,1,0
2336,pittsburgh,0,1,0
2336,pittsburgh,90,1,0
2336,pittsburgh,180,1,0
2336,pittsburgh,270,1,0
2337,pittsburgh,0,1,0
2337,pittsburgh,90,1,0
2337,pittsburgh,180,1,0
2337,pittsburgh,270,1,0
2338,pittsburgh,0,1,0
2338,pittsburgh,90,1,0
2338,pittsburgh,180,1,0
2338,pittsburgh,270,1,0
2339,pittsburgh,0,1,0
2339,pittsburgh,90,1,0
2339,pittsburgh,180,1,0
2339,pittsburgh,270,1,0
2340,pittsburgh,0,1,0
2340,pittsburgh,90,1,0
2340,pittsburgh,180,1,0
2340,pittsburgh,270,1,0
2341,pittsburgh,0,1,0
2341,pittsburgh,90,1,0
2341,pittsburgh,180,1,0
2341,pittsburgh,270,1,0
2342,pittsburgh,0,1,0
2342,pittsburgh,90,1,0
2342,pittsburgh,180,1,0
2342,pittsburgh,270,1,0
2343,pittsburgh,0,1,0
2343,pittsburgh,90,1,0
2343,pittsburgh,180,1,0
2343,pittsburgh,270,1,0
2344,pittsburgh,0,1,0
2344,pittsburgh,90,1,0
2344,pittsburgh,180,1,0
2344,pittsburgh,270,1,0
2345,pittsburgh,0,1,0
2345,pittsburgh,90,1,0
2345,pittsburgh,180,1,0
2345,pittsburgh,270,1,0
2346,pittsburgh,0,1,0
2346,pittsburgh,90,1,0
2346,pittsburgh,180,1,0
2346,pittsburgh,270,1,0
2347,pittsburgh,0,1,0
2347,pittsburgh,90,1,0
2347,pittsburgh,180,1,0
2347,pittsburgh,270,1,0
2348,pittsburgh,0,1,0
2348,pittsburgh,90,1,0
2348,pittsburgh,180,1,0
2348,pittsburgh,270,1,0
2349,pittsburgh,0,1,0
2349,pittsburgh,90,1,0
2349,pittsburgh,180,1,0
2349,pittsburgh,270,1,0
2350,pittsburgh,0,1,0
2350,pittsburgh,90,1,0
2350,pittsburgh,180,1,0
2350,pittsburgh,270,1,0
2351,pittsburgh,0,1,0
2351,pittsburgh,90,1,0
2351,pittsburgh,180,1,0
2351,pittsburgh,270,1,0
2352,pittsburgh,0,1,0
2352,pittsburgh,90,1,0
2352,pittsburgh,180,1,0
2352,pittsburgh,270,1,0
2353,pittsburgh,0,1,0
2353,pittsburgh,90,1,0
2353,pittsburgh,180,1,0
2353,pittsburgh,270,1,0
2354,pittsburgh,0,1,0
2354,pittsburgh,90,1,0
2354,pittsburgh,180,1,0
2354,pittsburgh,270,1,0
2355,pittsburgh,0,1,0
2355,pittsburgh,90,1,0
2355,pittsburgh,180,1,0
2355,pittsburgh,270,1,0
2356,pittsburgh,0,1,0
2356,pittsburgh,90,1,0
2356,pittsburgh,180,1,0
2356,pittsburgh,270,1,0
2357,pittsburgh,0,1,0
2357,pittsburgh,90,1,0
2357,pittsburgh,180,1,0
2357,pittsburgh,270,1,0
2358,pittsburgh,0,0,0
2358,pittsburgh,90,0,0
2358,pittsburgh,180,0,0
2358,pittsburgh,270,0,0
2359,pittsburgh,0,1,0
2359,pittsburgh,90,1,0
2359,pittsburgh,180,1,0
2359,pittsburgh,270,1,0
2360,pittsburgh,0,1,0
2360,pittsburgh,90,1,0
2360,pittsburgh,180,1,0
2360,pittsburgh,270,1,0
2361,pittsburgh,0,1,0
2361,pittsburgh,90,1,0
2361,pittsburgh,180,1,0
2361,pittsburgh,270,1,0
2362,pittsburgh,0,1,0
2362,pittsburgh,90,1,0
2362,pittsburgh,180,1,0
2362,pittsburgh,270,1,0
2363,pittsburgh,0,1,0
2363,pittsburgh,90,1,0
2363,pittsburgh,180,1,0
2363,pittsburgh,270,1,0
2364,pittsburgh,0,1,0
2364,pittsburgh,90,1,0
2364,pittsburgh,180,1,0
2364,pittsburgh,270,1,0
2365,pittsburgh,0,1,0
2365,pittsburgh,90,1,0
2365,pittsburgh,180,1,0
2365,pittsburgh,270,1,0
2366,pittsburgh,0,1,0
2366,pittsburgh,90,1,0
2366,pittsburgh,180,1,0
2366,pittsburgh,270,1,0
2367,pittsburgh,0,1,0
2367,pittsburgh,90,1,0
2367,pittsburgh,180,1,0
2367,pittsburgh,270,1,0
2368,pittsburgh,0,0,0
2368,pittsburgh,90,0,0
2368,pittsburgh,180,0,0
2368,pittsburgh,270,0,0
2369,pittsburgh,0,1,0
2369,pittsburgh,90,1,0
2369,pittsburgh,180,1,0
2369,pittsburgh,270,1,0
2370,pittsburgh,0,1,0
2370,pittsburgh,90,1,0
2370,pittsburgh,180,1,0
2370,pittsburgh,270,1,0
2371,pittsburgh,0,1,0
2371,pittsburgh,90,1,0
2371,pittsburgh,180,1,0
2371,pittsburgh,270,1,0
2372,pittsburgh,0,1,0
2372,pittsburgh,90,1,0
2372,pittsburgh,180,1,0
2372,pittsburgh,270,1,0
2373,pittsburgh,0,1,0
2373,pittsburgh,90,1,0
2373,pittsburgh,180,1,0
2373,pittsburgh,270,1,0
2374,pittsburgh,0,1,0
2374,pittsburgh,90,1,0
2374,pittsburgh,180,1,0
2374,pittsburgh,270,1,0
2375,pittsburgh,0,1,0
2375,pittsburgh,90,1,0
2375,pittsburgh,180,1,0
2375,pittsburgh,270,1,0
2376,pittsburgh,0,1,0
2376,pittsburgh,90,1,0
2376,pittsburgh,180,1,0
2376,pittsburgh,270,1,0
2377,pittsburgh,0,1,0
2377,pittsburgh,90,1,0
2377,pittsburgh,180,1,0
2377,pittsburgh,270,1,0
2378,pittsburgh,0,1,0
2378,pittsburgh,90,1,0
2378,pittsburgh,180,1,0
2378,pittsburgh,270,1,0
2379,pittsburgh,0,1,0
2379,pittsburgh,90,1,0
2379,pittsburgh,180,1,0
2379,pittsburgh,270,1,0
2380,pittsburgh,0,1,0
2380,pittsburgh,90,1,0
2380,pittsburgh,180,1,0
2380,pittsburgh,270,1,0
2381,pittsburgh,0,1,0
2381,pittsburgh,90,1,0
2381,pittsburgh,180,1,0
2381,pittsburgh,270,1,0
2382,pittsburgh,0,1,0
2382,pittsburgh,90,1,0
2382,pittsburgh,180,1,0
2382,pittsburgh,270,1,0
2383,pittsburgh,0,1,0
2383,pittsburgh,90,1,0
2383,pittsburgh,180,1,0
2383,pittsburgh,270,1,0
2384,pittsburgh,0,0,0
2384,pittsburgh,90,0,0
2384,pittsburgh,180,0,0
2384,pittsburgh,270,0,0
2385,pittsburgh,0,0,0
2385,pittsburgh,90,0,0
2385,pittsburgh,180,0,0
2385,pittsburgh,270,0,0
2386,pittsburgh,0,0,0
2386,pittsburgh,90,0,0
2386,pittsburgh,180,0,0
2386,pittsburgh,270,0,0
2387,pittsburgh,0,0,0
2387,pittsburgh,90,0,0
2387,pittsburgh,180,0,0
2387,pittsburgh,270,0,0
2388,pittsburgh,0,0,0
2388,pittsburgh,90,0,0
2388,pittsburgh,180,0,0
2388,pittsburgh,270,0,0
2389,pittsburgh,0,0,0
2389,pittsburgh,90,0,0
2389,pittsburgh,180,0,0
2389,pittsburgh,270,0,0
2390,pittsburgh,0,1,0
2390,pittsburgh,90,1,0
2390,pittsburgh,180,1,0
2390,pittsburgh,270,1,1
2391,pittsburgh,0,1,0
2391,pittsburgh,90,1,1
2391,pittsburgh,180,1,0
2391,pittsburgh,270,1,0
2392,pittsburgh,0,0,0
2392,pittsburgh,90,0,0
2392,pittsburgh,180,0,0
2392,pittsburgh,270,0,0
2393,pittsburgh,0,1,0
2393,pittsburgh,90,1,0
2393,pittsburgh,180,1,0
2393,pittsburgh,270,1,0
2394,pittsburgh,0,1,0
2394,pittsburgh,90,1,0
2394,pittsburgh,180,1,0
2394,pittsburgh,270,1,0
2395,pittsburgh,0,1,0
2395,pittsburgh,90,1,0
2395,pittsburgh,180,1,0
2395,pittsburgh,270,1,0
2396,pittsburgh,0,1,0
2396,pittsburgh,90,1,0
2396,pittsburgh,180,1,0
2396,pittsburgh,270,1,0
2397,pittsburgh,0,1,0
2397,pittsburgh,90,1,0
2397,pittsburgh,180,1,0
2397,pittsburgh,270,1,0
2398,pittsburgh,0,1,0
2398,pittsburgh,90,1,0
2398,pittsburgh,180,1,0
2398,pittsburgh,270,1,0
2399,pittsburgh,0,1,0
2399,pittsburgh,90,1,0
2399,pittsburgh,180,1,0
2399,pittsburgh,270,1,0
2400,pittsburgh,0,1,0
2400,pittsburgh,90,1,0
2400,pittsburgh,180,1,0
2400,pittsburgh,270,1,0
2401,pittsburgh,0,1,0
2401,pittsburgh,90,1,0
2401,pittsburgh,180,1,0
2401,pittsburgh,270,1,0
2402,pittsburgh,0,1,0
2402,pittsburgh,90,1,0
2402,pittsburgh,180,1,0
2402,pittsburgh,270,1,0
2403,pittsburgh,0,1,0
2403,pittsburgh,90,1,0
2403,pittsburgh,180,1,0
2403,pittsburgh,270,1,0
2404,pittsburgh,0,1,0
2404,pittsburgh,90,1,0
2404,pittsburgh,180,1,0
2404,pittsburgh,270,1,0
2405,pittsburgh,0,1,0
2405,pittsburgh,90,1,0
2405,pittsburgh,180,1,0
2405,pittsburgh,270,1,0
2406,pittsburgh,0,1,0
2406,pittsburgh,90,1,0
2406,pittsburgh,180,1,0
2406,pittsburgh,270,1,0
2407,pittsburgh,0,1,0
2407,pittsburgh,90,1,1
2407,pittsburgh,180,1,0
2407,pittsburgh,270,1,0
2408,pittsburgh,0,1,0
2408,pittsburgh,90,1,0
2408,pittsburgh,180,1,0
2408,pittsburgh,270,1,0
2409,pittsburgh,0,1,0
2409,pittsburgh,90,1,0
2409,pittsburgh,180,1,0
2409,pittsburgh,270,1,0
2410,pittsburgh,0,0,0
2410,pittsburgh,90,0,0
2410,pittsburgh,180,0,0
2410,pittsburgh,270,0,0
2411,pittsburgh,0,1,0
2411,pittsburgh,90,1,0
2411,pittsburgh,180,1,0
2411,pittsburgh,270,1,0
2412,pittsburgh,0,1,0
2412,pittsburgh,90,1,0
2412,pittsburgh,180,1,0
2412,pittsburgh,270,1,0
2413,pittsburgh,0,1,0
2413,pittsburgh,90,1,0
2413,pittsburgh,180,1,0
2413,pittsburgh,270,1,0
2414,pittsburgh,0,1,0
2414,pittsburgh,90,1,0
2414,pittsburgh,180,1,0
2414,pittsburgh,270,1,0
2415,pittsburgh,0,1,0
2415,pittsburgh,90,1,0
2415,pittsburgh,180,1,0
2415,pittsburgh,270,1,0
2416,pittsburgh,0,0,0
2416,pittsburgh,90,0,0
2416,pittsburgh,180,0,0
2416,pittsburgh,270,0,0
2417,pittsburgh,0,1,0
2417,pittsburgh,90,1,0
2417,pittsburgh,180,1,0
2417,pittsburgh,270,1,0
2418,pittsburgh,0,1,0
2418,pittsburgh,90,1,0
2418,pittsburgh,180,1,0
2418,pittsburgh,270,1,0
2419,pittsburgh,0,1,0
2419,pittsburgh,90,1,0
2419,pittsburgh,180,1,0
2419,pittsburgh,270,1,0
2420,pittsburgh,0,1,0
2420,pittsburgh,90,1,0
2420,pittsburgh,180,1,0
2420,pittsburgh,270,1,0
2421,pittsburgh,0,1,0
2421,pittsburgh,90,1,0
2421,pittsburgh,180,1,0
2421,pittsburgh,270,1,0
2422,pittsburgh,0,1,0
2422,pittsburgh,90,1,0
2422,pittsburgh,180,1,0
2422,pittsburgh,270,1,0
2423,pittsburgh,0,1,0
2423,pittsburgh,90,1,0
2423,pittsburgh,180,1,0
2423,pittsburgh,270,1,0
2424,pittsburgh,0,1,1
2424,pittsburgh,90,1,0
2424,pittsburgh,180,1,0
2424,pittsburgh,270,1,0
2425,pittsburgh,0,1,0
2425,pittsburgh,90,1,0
2425,pittsburgh,180,1,0
2425,pittsburgh,270,1,0
2426,pittsburgh,0,1,0
2426,pittsburgh,90,1,0
2426,pittsburgh,180,1,0
2426,pittsburgh,270,1,0
2427,pittsburgh,0,1,0
2427,pittsburgh,90,1,0
2427,pittsburgh,180,1,0
2427,pittsburgh,270,1,0
2428,pittsburgh,0,1,0
2428,pittsburgh,90,1,1
2428,pittsburgh,180,1,0
2428,pittsburgh,270,1,0
2429,pittsburgh,0,1,0
2429,pittsburgh,90,1,0
2429,pittsburgh,180,1,0
2429,pittsburgh,270,1,1
2430,pittsburgh,0,1,0
2430,pittsburgh,90,1,1
2430,pittsburgh,180,1,0
2430,pittsburgh,270,1,0
2431,pittsburgh,0,1,0
2431,pittsburgh,90,1,0
2431,pittsburgh,180,1,0
2431,pittsburgh,270,1,0
2432,pittsburgh,0,1,0
2432,pittsburgh,90,1,0
2432,pittsburgh,180,1,0
2432,pittsburgh,270,1,1
2433,pittsburgh,0,0,0
2433,pittsburgh,90,0,0
2433,pittsburgh,180,0,0
2433,pittsburgh,270,0,0
2434,pittsburgh,0,1,1
2434,pittsburgh,90,1,1
2434,pittsburgh,180,1,1
2434,pittsburgh,270,1,1
2435,pittsburgh,0,1,0
2435,pittsburgh,90,0,0
2435,pittsburgh,180,0,0
2435,pittsburgh,270,1,1
2436,pittsburgh,0,1,0
2436,pittsburgh,90,1,1
2436,pittsburgh,180,1,0
2436,pittsburgh,270,1,0
2437,pittsburgh,0,1,0
2437,pittsburgh,90,1,0
2437,pittsburgh,180,1,0
2437,pittsburgh,270,1,0
2438,pittsburgh,0,1,0
2438,pittsburgh,90,1,0
2438,pittsburgh,180,1,1
2438,pittsburgh,270,1,0
2439,pittsburgh,0,1,0
2439,pittsburgh,90,1,0
2439,pittsburgh,180,1,0
2439,pittsburgh,270,1,0
2440,pittsburgh,0,1,1
2440,pittsburgh,90,1,0
2440,pittsburgh,180,1,0
2440,pittsburgh,270,1,0
2441,pittsburgh,0,1,0
2441,pittsburgh,90,1,0
2441,pittsburgh,180,1,0
2441,pittsburgh,270,1,0
2442,pittsburgh,0,1,0
2442,pittsburgh,90,1,0
2442,pittsburgh,180,1,0
2442,pittsburgh,270,1,1
2443,pittsburgh,0,1,0
2443,pittsburgh,90,1,1
2443,pittsburgh,180,1,0
2443,pittsburgh,270,1,0
2444,pittsburgh,0,1,0
2444,pittsburgh,90,1,0
2444,pittsburgh,180,1,0
2444,pittsburgh,270,1,0
2445,pittsburgh,0,1,0
2445,pittsburgh,90,1,0
2445,pittsburgh,180,1,1
2445,pittsburgh,270,1,0
2446,pittsburgh,0,1,0
2446,pittsburgh,90,1,0
2446,pittsburgh,180,1,0
2446,pittsburgh,270,1,0
2447,pittsburgh,0,1,0
2447,pittsburgh,90,1,0
2447,pittsburgh,180,1,0
2447,pittsburgh,270,1,0
2448,pittsburgh,0,1,0
2448,pittsburgh,90,1,0
2448,pittsburgh,180,1,0
2448,pittsburgh,270,1,0
2449,pittsburgh,0,1,0
2449,pittsburgh,90,1,0
2449,pittsburgh,180,1,0
2449,pittsburgh,270,1,0
2450,pittsburgh,0,1,0
2450,pittsburgh,90,1,0
2450,pittsburgh,180,1,0
2450,pittsburgh,270,1,0
2451,pittsburgh,0,1,0
2451,pittsburgh,90,1,0
2451,pittsburgh,180,1,0
2451,pittsburgh,270,1,0
2452,pittsburgh,0,1,0
2452,pittsburgh,90,1,0
2452,pittsburgh,180,1,0
2452,pittsburgh,270,1,0
2453,pittsburgh,0,1,0
2453,pittsburgh,90,1,0
2453,pittsburgh,180,1,0
2453,pittsburgh,270,1,0
2454,pittsburgh,0,1,0
2454,pittsburgh,90,1,0
2454,pittsburgh,180,1,0
2454,pittsburgh,270,1,0
2455,pittsburgh,0,1,0
2455,pittsburgh,90,1,0
2455,pittsburgh,180,1,0
2455,pittsburgh,270,1,0
2456,pittsburgh,0,1,0
2456,pittsburgh,90,1,0
2456,pittsburgh,180,1,0
2456,pittsburgh,270,1,0
2457,pittsburgh,0,1,0
2457,pittsburgh,90,1,0
2457,pittsburgh,180,1,0
2457,pittsburgh,270,1,0
2458,pittsburgh,0,1,0
2458,pittsburgh,90,1,0
2458,pittsburgh,180,1,0
2458,pittsburgh,270,1,0
2459,pittsburgh,0,1,0
2459,pittsburgh,90,1,0
2459,pittsburgh,180,1,0
2459,pittsburgh,270,1,0
2460,pittsburgh,0,1,0
2460,pittsburgh,90,1,0
2460,pittsburgh,180,1,0
2460,pittsburgh,270,1,0
2461,pittsburgh,0,1,0
2461,pittsburgh,90,1,0
2461,pittsburgh,180,1,0
2461,pittsburgh,270,1,0
2462,pittsburgh,0,1,0
2462,pittsburgh,90,1,0
2462,pittsburgh,180,1,0
2462,pittsburgh,270,1,0
2463,pittsburgh,0,0,0
2463,pittsburgh,90,0,0
2463,pittsburgh,180,0,0
2463,pittsburgh,270,0,0
2464,pittsburgh,0,1,1
2464,pittsburgh,90,1,1
2464,pittsburgh,180,1,1
2464,pittsburgh,270,1,1
2465,pittsburgh,0,1,0
2465,pittsburgh,90,1,0
2465,pittsburgh,180,1,1
2465,pittsburgh,270,1,1
2466,pittsburgh,0,0,0
2466,pittsburgh,90,0,0
2466,pittsburgh,180,0,0
2466,pittsburgh,270,0,0
2467,pittsburgh,0,1,1
2467,pittsburgh,90,1,1
2467,pittsburgh,180,1,0
2467,pittsburgh,270,1,0
2468,pittsburgh,0,1,1
2468,pittsburgh,90,1,0
2468,pittsburgh,180,1,0
2468,pittsburgh,270,1,0
2469,pittsburgh,0,1,0
2469,pittsburgh,90,1,0
2469,pittsburgh,180,1,1
2469,pittsburgh,270,1,0
2470,pittsburgh,0,1,0
2470,pittsburgh,90,1,0
2470,pittsburgh,180,1,0
2470,pittsburgh,270,1,0
2471,pittsburgh,0,1,0
2471,pittsburgh,90,1,0
2471,pittsburgh,180,1,0
2471,pittsburgh,270,1,0
2472,pittsburgh,0,1,0
2472,pittsburgh,90,1,0
2472,pittsburgh,180,1,0
2472,pittsburgh,270,1,0
2473,pittsburgh,0,1,1
2473,pittsburgh,90,1,1
2473,pittsburgh,180,1,1
2473,pittsburgh,270,1,1
2474,pittsburgh,0,1,0
2474,pittsburgh,90,1,0
2474,pittsburgh,180,1,0
2474,pittsburgh,270,1,0
2475,pittsburgh,0,1,0
2475,pittsburgh,90,1,0
2475,pittsburgh,180,1,0
2475,pittsburgh,270,1,0
2476,pittsburgh,0,1,0
2476,pittsburgh,90,1,0
2476,pittsburgh,180,1,0
2476,pittsburgh,270,1,0
2477,pittsburgh,0,1,0
2477,pittsburgh,90,1,0
2477,pittsburgh,180,1,0
2477,pittsburgh,270,1,0
2478,pittsburgh,0,1,0
2478,pittsburgh,90,1,0
2478,pittsburgh,180,1,0
2478,pittsburgh,270,1,0
2479,pittsburgh,0,1,0
2479,pittsburgh,90,1,0
2479,pittsburgh,180,1,0
2479,pittsburgh,270,1,0
2480,pittsburgh,0,1,0
2480,pittsburgh,90,1,0
2480,pittsburgh,180,1,0
2480,pittsburgh,270,1,0
2481,pittsburgh,0,1,0
2481,pittsburgh,90,1,0
2481,pittsburgh,180,1,0
2481,pittsburgh,270,1,0
2482,pittsburgh,0,1,0
2482,pittsburgh,90,1,0
2482,pittsburgh,180,1,0
2482,pittsburgh,270,1,0
2483,pittsburgh,0,1,0
2483,pittsburgh,90,1,0
2483,pittsburgh,180,1,0
2483,pittsburgh,270,1,0
2484,pittsburgh,0,1,0
2484,pittsburgh,90,1,0
2484,pittsburgh,180,1,0
2484,pittsburgh,270,1,0
2485,pittsburgh,0,1,0
2485,pittsburgh,90,1,0
2485,pittsburgh,180,1,0
2485,pittsburgh,270,1,0
2486,pittsburgh,0,1,0
2486,pittsburgh,90,1,0
2486,pittsburgh,180,1,0
2486,pittsburgh,270,1,0
2487,pittsburgh,0,1,0
2487,pittsburgh,90,1,0
2487,pittsburgh,180,1,0
2487,pittsburgh,270,1,0
2488,pittsburgh,0,1,0
2488,pittsburgh,90,1,0
2488,pittsburgh,180,1,0
2488,pittsburgh,270,1,0
2489,pittsburgh,0,1,0
2489,pittsburgh,90,1,0
2489,pittsburgh,180,1,0
2489,pittsburgh,270,1,0
2490,pittsburgh,0,1,0
2490,pittsburgh,90,1,0
2490,pittsburgh,180,1,0
2490,pittsburgh,270,1,0
2491,pittsburgh,0,1,0
2491,pittsburgh,90,1,0
2491,pittsburgh,180,1,0
2491,pittsburgh,270,1,0
2492,pittsburgh,0,1,0
2492,pittsburgh,90,1,0
2492,pittsburgh,180,1,0
2492,pittsburgh,270,1,0
2493,pittsburgh,0,1,0
2493,pittsburgh,90,1,0
2493,pittsburgh,180,1,0
2493,pittsburgh,270,1,0
2494,pittsburgh,0,1,0
2494,pittsburgh,90,1,0
2494,pittsburgh,180,1,0
2494,pittsburgh,270,1,0
2495,pittsburgh,0,1,0
2495,pittsburgh,90,1,0
2495,pittsburgh,180,1,0
2495,pittsburgh,270,1,0
2496,pittsburgh,0,1,0
2496,pittsburgh,90,1,0
2496,pittsburgh,180,1,0
2496,pittsburgh,270,1,0
2497,pittsburgh,0,1,0
2497,pittsburgh,90,1,0
2497,pittsburgh,180,1,0
2497,pittsburgh,270,1,0
2498,pittsburgh,0,1,0
2498,pittsburgh,90,1,0
2498,pittsburgh,180,1,0
2498,pittsburgh,270,1,0
2499,pittsburgh,0,1,0
2499,pittsburgh,90,1,0
2499,pittsburgh,180,1,0
2499,pittsburgh,270,1,0
2500,pittsburgh,0,1,0
2500,pittsburgh,90,1,0
2500,pittsburgh,180,1,0
2500,pittsburgh,270,1,0
2501,pittsburgh,0,1,0
2501,pittsburgh,90,1,0
2501,pittsburgh,180,1,0
2501,pittsburgh,270,1,0
2502,pittsburgh,0,1,0
2502,pittsburgh,90,1,0
2502,pittsburgh,180,1,0
2502,pittsburgh,270,1,0
2503,pittsburgh,0,1,0
2503,pittsburgh,90,1,0
2503,pittsburgh,180,1,0
2503,pittsburgh,270,1,0
2504,pittsburgh,0,1,0
2504,pittsburgh,90,1,0
2504,pittsburgh,180,1,0
2504,pittsburgh,270,1,0
2505,pittsburgh,0,1,0
2505,pittsburgh,90,1,0
2505,pittsburgh,180,1,0
2505,pittsburgh,270,1,0
2506,pittsburgh,0,1,0
2506,pittsburgh,90,1,0
2506,pittsburgh,180,1,0
2506,pittsburgh,270,1,0
2507,pittsburgh,0,1,0
2507,pittsburgh,90,1,0
2507,pittsburgh,180,1,0
2507,pittsburgh,270,1,0
2508,pittsburgh,0,1,0
2508,pittsburgh,90,1,0
2508,pittsburgh,180,1,0
2508,pittsburgh,270,1,0
2509,pittsburgh,0,1,0
2509,pittsburgh,90,1,0
2509,pittsburgh,180,1,0
2509,pittsburgh,270,1,1
2510,pittsburgh,0,1,0
2510,pittsburgh,90,1,0
2510,pittsburgh,180,1,0
2510,pittsburgh,270,1,0
2511,pittsburgh,0,1,0
2511,pittsburgh,90,1,0
2511,pittsburgh,180,1,0
2511,pittsburgh,270,1,0
2512,pittsburgh,0,1,0
2512,pittsburgh,90,1,0
2512,pittsburgh,180,1,0
2512,pittsburgh,270,1,0
2513,pittsburgh,0,1,0
2513,pittsburgh,90,1,0
2513,pittsburgh,180,1,0
2513,pittsburgh,270,1,0
2514,pittsburgh,0,1,0
2514,pittsburgh,90,1,0
2514,pittsburgh,180,1,0
2514,pittsburgh,270,1,0
2515,pittsburgh,0,1,0
2515,pittsburgh,90,1,0
2515,pittsburgh,180,1,0
2515,pittsburgh,270,1,0
2516,pittsburgh,0,1,0
2516,pittsburgh,90,1,0
2516,pittsburgh,180,1,0
2516,pittsburgh,270,1,0
2517,pittsburgh,0,1,0
2517,pittsburgh,90,1,0
2517,pittsburgh,180,1,0
2517,pittsburgh,270,1,0
2518,pittsburgh,0,1,0
2518,pittsburgh,90,1,0
2518,pittsburgh,180,1,0
2518,pittsburgh,270,1,0
2519,pittsburgh,0,1,0
2519,pittsburgh,90,1,0
2519,pittsburgh,180,1,0
2519,pittsburgh,270,1,0
2520,pittsburgh,0,0,0
2520,pittsburgh,90,0,0
2520,pittsburgh,180,0,0
2520,pittsburgh,270,0,0
2521,pittsburgh,0,1,0
2521,pittsburgh,90,1,0
2521,pittsburgh,180,1,0
2521,pittsburgh,270,1,0
2522,pittsburgh,0,1,0
2522,pittsburgh,90,1,0
2522,pittsburgh,180,1,0
2522,pittsburgh,270,1,0
2523,pittsburgh,0,1,0
2523,pittsburgh,90,1,0
2523,pittsburgh,180,1,0
2523,pittsburgh,270,1,0
2524,pittsburgh,0,1,0
2524,pittsburgh,90,1,0
2524,pittsburgh,180,1,0
2524,pittsburgh,270,1,0
2525,pittsburgh,0,0,0
2525,pittsburgh,90,0,0
2525,pittsburgh,180,0,0
2525,pittsburgh,270,0,0
2526,pittsburgh,0,1,0
2526,pittsburgh,90,1,0
2526,pittsburgh,180,1,0
2526,pittsburgh,270,1,0
2527,pittsburgh,0,1,0
2527,pittsburgh,90,1,0
2527,pittsburgh,180,1,0
2527,pittsburgh,270,1,0
2528,pittsburgh,0,1,0
2528,pittsburgh,90,1,0
2528,pittsburgh,180,1,0
2528,pittsburgh,270,1,0
2529,pittsburgh,0,1,1
2529,pittsburgh,90,1,1
2529,pittsburgh,180,1,1
2529,pittsburgh,270,1,1
2530,pittsburgh,0,1,1
2530,pittsburgh,90,1,0
2530,pittsburgh,180,1,0
2530,pittsburgh,270,1,0
2531,pittsburgh,0,1,1
2531,pittsburgh,90,1,0
2531,pittsburgh,180,1,0
2531,pittsburgh,270,1,0
2532,pittsburgh,0,0,0
2532,pittsburgh,90,0,0
2532,pittsburgh,180,1,0
2532,pittsburgh,270,1,0
2533,pittsburgh,0,1,0
2533,pittsburgh,90,1,0
2533,pittsburgh,180,1,0
2533,pittsburgh,270,1,0
2534,pittsburgh,0,1,0
2534,pittsburgh,90,1,0
2534,pittsburgh,180,1,0
2534,pittsburgh,270,1,0
2535,pittsburgh,0,1,0
2535,pittsburgh,90,1,0
2535,pittsburgh,180,1,0
2535,pittsburgh,270,1,0
2536,pittsburgh,0,1,0
2536,pittsburgh,90,1,0
2536,pittsburgh,180,1,0
2536,pittsburgh,270,1,0
2537,pittsburgh,0,1,0
2537,pittsburgh,90,1,0
2537,pittsburgh,180,1,0
2537,pittsburgh,270,1,0
