point_id,metro,state,lat,lon,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_81,Pittsburgh,PA,40.4911876,-80.0610835,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,42.812
PGH_82,Pittsburgh,PA,40.4912192,-80.061021,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,42.812
PGH_83,Pittsburgh,PA,40.4912208,-80.0561269,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,34,81.688
PGH_84,Pittsburgh,PA,40.4912817,-80.0556528,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,7,11.375,34,85.438
PGH_85,Pittsburgh,PA,40.4913263,-80.0555945,420034311002,42003431100,15.666666666666668,6.0,12.0,18.0,20.0,6.28031520368773,10.049985532316333,0.7882785703777501,24.779465299533,155.0653151451147,21.456758477269148,119.36,16.33,76.7059431819,,,,,3253.0,7,11.375,34,85.438
PGH_86,Pittsburgh,PA,40.4913339,-80.0608679,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,48.25
PGH_87,Pittsburgh,PA,40.4913558,-80.0608108,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,22,48.625
PGH_88,Pittsburgh,PA,40.4913828,-80.055789,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,10.625,36,90.0
PGH_89,Pittsburgh,PA,40.4914225,-80.0557228,420034311002,42003431100,15.666666666666668,6.0,12.0,18.0,20.0,6.28031520368773,10.049985532316333,0.7882785703777501,24.779465299533,155.0653151451147,21.456758477269148,119.36,16.33,76.7059431819,,,,,3253.0,4,9.312,36,90.0
PGH_90,Pittsburgh,PA,40.4914499,-80.0612257,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,3,3.938,21,47.875
PGH_91,Pittsburgh,PA,40.491467,-80.0557821,420034311002,42003431100,15.666666666666668,6.0,12.0,18.0,20.0,6.28031520368773,10.049985532316333,0.7882785703777501,24.779465299533,155.0653151451147,21.456758477269148,119.36,16.33,76.7059431819,,,,,3253.0,4,9.312,36,90.0
PGH_92,Pittsburgh,PA,40.4915057,-80.0610047,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,2,2.625,22,53.312
PGH_93,Pittsburgh,PA,40.4915267,-80.0613859,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,47.875
PGH_94,Pittsburgh,PA,40.4915342,-80.0610078,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,2,2.625,22,53.312
PGH_95,Pittsburgh,PA,40.4915508,-80.0613152,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,47.875
PGH_96,Pittsburgh,PA,40.4915612,-80.0559128,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,3,8.0,35,84.938
PGH_97,Pittsburgh,PA,40.4915992,-80.0610676,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,3,3.938,22,53.312
PGH_98,Pittsburgh,PA,40.4916472,-80.0614006,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,47.875
PGH_99,Pittsburgh,PA,40.4917545,-80.0612103,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,22,53.312
PGH_100,Pittsburgh,PA,40.4918342,-80.0610504,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,22,53.312
PGH_101,Pittsburgh,PA,40.4919362,-80.0613594,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,47.5
PGH_102,Pittsburgh,PA,40.4919705,-80.0612889,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,22,53.312
PGH_103,Pittsburgh,PA,40.4919907,-80.0618635,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,47.5
PGH_104,Pittsburgh,PA,40.4920117,-80.048482,420034311002,42003431100,15.666666666666668,6.0,12.0,18.0,20.0,6.28031520368773,10.049985532316333,0.7882785703777501,24.779465299533,155.0653151451147,21.456758477269148,119.36,16.33,76.7059431819,,,,,3253.0,14,44.312,37,97.812
PGH_105,Pittsburgh,PA,40.4920602,-80.0484196,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,13,43.938,36,96.5
PGH_106,Pittsburgh,PA,40.492118,-80.06152,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,47.5
PGH_107,Pittsburgh,PA,40.4921507,-80.0614452,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,20,47.5
PGH_108,Pittsburgh,PA,40.4923005,-80.0616883,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,50.75
PGH_109,Pittsburgh,PA,40.4924975,-80.0494617,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,13,44.312,36,93.188
PGH_110,Pittsburgh,PA,40.492539,-80.0494072,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,13,44.312,36,93.188
PGH_111,Pittsburgh,PA,40.4925562,-80.062304,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,21,48.5
PGH_112,Pittsburgh,PA,40.4925903,-80.0622548,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,4,5.25,22,53.875
PGH_113,Pittsburgh,PA,40.4926007,-80.0493279,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,43.938,34,91.062
PGH_114,Pittsburgh,PA,40.4926171,-80.049564,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,14,46.5,36,94.062
PGH_115,Pittsburgh,PA,40.4926363,-80.0625986,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,21,48.5
PGH_116,Pittsburgh,PA,40.4926838,-80.0625283,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,21,48.5
PGH_117,Pittsburgh,PA,40.4926876,-80.0495356,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,13,46.125,35,92.375
PGH_118,Pittsburgh,PA,40.4927528,-80.062419,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,21,48.5
PGH_119,Pittsburgh,PA,40.4928463,-80.0627042,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,49.812
PGH_120,Pittsburgh,PA,40.492854,-80.0629884,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,23,51.062
PGH_121,Pittsburgh,PA,40.4928731,-80.0629206,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,49.812
PGH_122,Pittsburgh,PA,40.4928901,-80.0628604,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,49.812
PGH_123,Pittsburgh,PA,40.4929497,-80.0627602,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,49.812
PGH_124,Pittsburgh,PA,40.4929883,-80.0626814,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,49.812
PGH_125,Pittsburgh,PA,40.4930001,-80.050488,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,41,105.75
PGH_126,Pittsburgh,PA,40.4930474,-80.0504264,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,41,105.75
PGH_127,Pittsburgh,PA,40.4930742,-80.0506393,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,38,97.812
PGH_128,Pittsburgh,PA,40.4930777,-80.0481667,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,10,38.25,32,89.375
PGH_129,Pittsburgh,PA,40.4930805,-80.0632463,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_130,Pittsburgh,PA,40.4930969,-80.0631896,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_131,Pittsburgh,PA,40.4931155,-80.0631258,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_132,Pittsburgh,PA,40.4931274,-80.0505953,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,37,94.938
PGH_133,Pittsburgh,PA,40.4931336,-80.0630631,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_134,Pittsburgh,PA,40.493151,-80.050645,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,37,94.938
PGH_135,Pittsburgh,PA,40.4931534,-80.0629949,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_136,Pittsburgh,PA,40.493162,-80.0629653,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_137,Pittsburgh,PA,40.4931811,-80.0505509,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,37,94.938
PGH_138,Pittsburgh,PA,40.4931819,-80.0629399,420034315004,42003431500,14.833333333333336,16.0,11.0,14.0,17.0,3.7836930928058083,6.245127846727867,0.7706443806129901,18.97842419886113,95.50204105729722,13.32604060640123,348.69,14.67,95.4955314778,,,,,3165.0,5,6.562,22,51.688
PGH_139,Pittsburgh,PA,40.4932148,-80.0506191,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,41.062,37,94.938
PGH_140,Pittsburgh,PA,40.493484,-80.0514763,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,46.125,35,89.875
PGH_141,Pittsburgh,PA,40.4935362,-80.0514155,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,46.125,35,89.875
PGH_142,Pittsburgh,PA,40.4935506,-80.0519931,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,11,38.938,34,88.062
PGH_143,Pittsburgh,PA,40.4935787,-80.0519261,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,11,38.938,34,88.062
PGH_144,Pittsburgh,PA,40.4936033,-80.0515601,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,44.0,34,88.062
PGH_145,Pittsburgh,PA,40.493664,-80.051843,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,11,38.938,35,90.25
PGH_146,Pittsburgh,PA,40.4936672,-80.0515341,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,12,44.0,34,88.062
PGH_147,Pittsburgh,PA,40.4937164,-80.051792,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,11,38.938,35,90.25
PGH_148,Pittsburgh,PA,40.4938344,-80.0638384,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_149,Pittsburgh,PA,40.4938418,-80.0520527,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,10,38.562,35,93.0
PGH_150,Pittsburgh,PA,40.4938845,-80.0637571,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_151,Pittsburgh,PA,40.4939023,-80.0520211,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,10,38.562,35,93.0
PGH_152,Pittsburgh,PA,40.4939072,-80.0636597,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_153,Pittsburgh,PA,40.4939426,-80.0524028,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,38.188,37,98.0
PGH_154,Pittsburgh,PA,40.4939436,-80.0637114,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_155,Pittsburgh,PA,40.4939527,-80.0635425,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_156,Pittsburgh,PA,40.4939625,-80.0640256,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_157,Pittsburgh,PA,40.4939731,-80.052464,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,8,37.812,37,98.0
PGH_158,Pittsburgh,PA,40.4940145,-80.0636301,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,23,54.812
PGH_159,Pittsburgh,PA,40.4940168,-80.0524114,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,8,37.812,37,98.0
PGH_160,Pittsburgh,PA,40.4940351,-80.0525922,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,40.0,38,99.312
PGH_161,Pittsburgh,PA,40.4940864,-80.0525477,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,40.0,37,98.0
PGH_162,Pittsburgh,PA,40.494123,-80.0645118,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,21,50.062
PGH_163,Pittsburgh,PA,40.4941428,-80.0524989,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,40.0,37,98.0
PGH_164,Pittsburgh,PA,40.4941437,-80.0526599,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,40.0,38,99.312
PGH_165,Pittsburgh,PA,40.4941714,-80.0525284,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,40.0,37,98.0
PGH_166,Pittsburgh,PA,40.4942073,-80.0644108,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,21,50.062
PGH_167,Pittsburgh,PA,40.4942194,-80.0526173,420034311001,42003431100,15.333333333333336,3.0,9.0,20.0,20.0,12.62614219008086,19.650315876222145,0.8071080065067249,31.84918638780517,231.68699505595666,24.619066053820728,160.93,13.33,92.6192125985,,,,,3253.0,9,40.0,38,99.312
PGH_168,Pittsburgh,PA,40.4942586,-80.05269,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,40.0,38,99.312
PGH_169,Pittsburgh,PA,40.4942623,-80.0530618,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,9,40.0,38,99.312
PGH_170,Pittsburgh,PA,40.4943061,-80.0529924,420034315002,42003431500,17.0,10.0,12.0,20.0,20.0,12.770014642415534,19.886741797921836,0.7738963124950073,38.2290733633144,306.21357329509846,34.07149934254746,99.24,11.33,130.061847626,,,,,3165.0,9,40.0,38,99.312
PGH_171,Pittsburgh,PA,40.4943888,-80.0533233,420034315003,42003431500,17.5,15.0,14.0,19.0,19.0,13.334504474735377,17.66133483526898,0.7063822080474411,26.299798452474274,191.33080097141325,19.00264235860422,234.7,14.67,182.986038872,,,,,3165.0,7,29.188,38,99.312
PGH_172,Pittsburgh,PA,40.4943911,-80.0643808,420034324003,42003432400,18.0,18.0,12.0,20.0,19.0,5.409443918611509,10.472867970360875,0.6505480216508548,28.959129361922344,273.19883248144913,24.576603288458944,166.3,15.33,113.162337259,,,,,2579.0,7,9.125,22,51.375
