point_id,city,dc_official_sidewalk_present,dist_to_sidewalk_m
3961,dc,1,6.384916772695236
3962,dc,1,0.0
3963,dc,1,5.464336659053613
3964,dc,1,5.198206725093627
3965,dc,1,5.987961870006432
3966,dc,1,0.0
3967,dc,1,7.513125311779142
3968,dc,1,0.0
3969,dc,1,6.712293577644525
397,dc,1,0.0
3970,dc,1,5.335766421195897
3971,dc,1,0.0
3972,dc,1,7.21076763640188
3973,dc,1,7.4904436317934495
3974,dc,1,0.0
3975,dc,1,6.361552412946853
3976,dc,1,0.0
3977,dc,1,0.0
3978,dc,1,6.429286954871045
3979,dc,1,0.0
398,dc,0,
3980,dc,1,0.0
3981,dc,1,0.0
3982,dc,1,6.347331212399158
3983,dc,1,0.0
3984,dc,1,0.0
3985,dc,1,0.0
3986,dc,1,0.0
3987,dc,1,0.0
3988,dc,1,6.764157659720629
3989,dc,1,6.544851966072432
399,dc,1,2.5928896868672027
3990,dc,1,5.658738529120226
3991,dc,1,0.0
3992,dc,1,6.617718337852406
3993,dc,1,6.02529803648834
3994,dc,1,4.18369517918444
3995,dc,1,0.0
3996,dc,1,5.839555116352813
3997,dc,1,0.0
3998,dc,1,7.965381934862254
3999,dc,1,6.705968609877731
4,dc,0,
40,dc,0,
400,dc,1,0.0
4000,dc,1,0.0
4001,dc,1,0.0
4002,dc,1,0.0
4003,dc,1,2.0357527632400374
4004,dc,1,0.0
4005,dc,1,4.660662398559106
4006,dc,1,6.866218060001305
4007,dc,1,0.0
4008,dc,1,0.0
4009,dc,1,0.0
401,dc,0,
4010,dc,1,4.0924354254796445
4011,dc,1,2.669042207492969
4012,dc,1,0.0
4013,dc,1,0.0
4014,dc,1,4.5831597887535285
4015,dc,1,5.059822034038156
4016,dc,1,1.9490925312374365
4017,dc,1,5.128017202775088
4018,dc,1,0.0
4019,dc,1,0.0
402,dc,0,
4020,dc,1,0.0
4021,dc,1,0.0
4022,dc,1,1.5915174154910257
4023,dc,1,1.5342458751762427
4024,dc,1,5.410734487552093
4025,dc,1,4.871587800240541
4026,dc,1,0.0
4027,dc,1,0.0
4028,dc,1,6.072633845147008
4029,dc,1,5.384109366677656
403,dc,1,0.0
4030,dc,1,3.9519357652969367
4031,dc,1,0.0
4032,dc,1,0.0
4033,dc,1,0.0
4034,dc,1,4.929173732219139
4035,dc,1,0.0
4036,dc,1,0.0
4037,dc,1,4.866232457745795
4038,dc,1,0.0
4039,dc,1,2.396875245055579
404,dc,1,0.0
4040,dc,1,0.0
4041,dc,1,5.318910112081899
4042,dc,1,7.632534411495971
4043,dc,1,0.0
4044,dc,1,4.520358943804486
4045,dc,1,2.023841749345496
4046,dc,1,4.8010284140336195
4047,dc,1,7.11852500927552
4048,dc,1,5.123040353187156
4049,dc,1,5.487305447022048
405,dc,1,0.0
4050,dc,1,5.716842018433242
4051,dc,1,5.199437515144719
4052,dc,1,7.269449881754328
4053,dc,1,5.003976628957763
4054,dc,1,0.0
4055,dc,1,0.0
4056,dc,1,6.232487065194608
4057,dc,1,6.034726885043773
4058,dc,1,5.195344613871685
4059,dc,1,2.2419517687740806
406,dc,0,
4060,dc,1,1.3445696137066365
4061,dc,1,5.631468038301897
4062,dc,1,8.547052903198647
4063,dc,1,0.0
4064,dc,1,6.0404199057449555
4065,dc,1,6.290845665040335
4066,dc,1,0.0
4067,dc,1,0.0
4068,dc,1,0.0
4069,dc,1,0.0
407,dc,1,0.0
4070,dc,1,0.0
4071,dc,1,0.0
4072,dc,1,0.0
4073,dc,1,0.0
4074,dc,1,0.0
4075,dc,1,2.310253976553517
4076,dc,1,0.0
4077,dc,1,0.0
4078,dc,0,
4079,dc,0,
408,dc,1,0.0
4080,dc,0,
4081,dc,0,
4082,dc,0,
4083,dc,0,
4084,dc,0,
4085,dc,0,
4086,dc,0,
4087,dc,0,
4088,dc,0,
4089,dc,0,
409,dc,1,0.0
4090,dc,0,
4091,dc,0,
4092,dc,0,
4093,dc,0,
4094,dc,0,
4095,dc,0,
4096,dc,0,
4097,dc,0,
4098,dc,0,
4099,dc,0,
41,dc,0,
410,dc,1,0.0
4100,dc,0,
4101,dc,0,
4102,dc,0,
4103,dc,0,
4104,dc,0,
4105,dc,0,
4106,dc,0,
4107,dc,0,
4108,dc,0,
4109,dc,0,
411,dc,1,0.0
4110,dc,0,
4111,dc,0,
4112,dc,0,
4113,dc,0,
4114,dc,0,
4115,dc,0,
4116,dc,0,
4117,dc,0,
4118,dc,0,
4119,dc,0,
412,dc,1,0.0
4120,dc,0,
4121,dc,0,
4122,dc,0,
4123,dc,0,
4124,dc,0,
4125,dc,0,
4126,dc,0,
4127,dc,0,
4128,dc,0,
4129,dc,0,
413,dc,1,0.0
4130,dc,0,
4131,dc,0,
4132,dc,0,
4133,dc,0,
4134,dc,0,
4135,dc,0,
4136,dc,0,
4137,dc,0,
4138,dc,0,
4139,dc,0,
414,dc,1,1.9416792763918387
4140,dc,0,
4141,dc,0,
4142,dc,0,
4143,dc,0,
4144,dc,0,
4145,dc,0,
4146,dc,0,
4147,dc,0,
4148,dc,0,
4149,dc,0,
415,dc,1,0.0
4150,dc,0,
4151,dc,0,
4152,dc,0,
4153,dc,0,
4154,dc,0,
4155,dc,0,
4156,dc,0,
4157,dc,0,
4158,dc,0,
4159,dc,0,
416,dc,1,0.0
4160,dc,0,
4161,dc,0,
4162,dc,0,
4163,dc,0,
4164,dc,0,
4165,dc,1,0.0
4166,dc,1,0.0
4167,dc,1,0.0
4168,dc,1,0.0
4169,dc,1,0.0
417,dc,1,0.0
4170,dc,1,14.319438543877054
4171,dc,1,5.271500899651298
4172,dc,1,1.5698107243948414
4173,dc,1,0.0
4174,dc,1,0.0
4175,dc,1,0.0
4176,dc,1,7.118019624820191
4177,dc,1,6.065467832723174
4178,dc,1,0.0
4179,dc,1,0.0
418,dc,1,1.9524380683516778
4180,dc,1,0.0
4181,dc,1,0.0
4182,dc,1,4.844013915228877
4183,dc,1,0.0
4184,dc,1,0.0
4185,dc,1,0.0
4186,dc,1,6.523607727572576
4187,dc,1,6.9207859644742555
4188,dc,1,0.0
4189,dc,1,1.520475587492089
419,dc,1,3.155579363788246
4190,dc,1,0.0
4191,dc,1,0.0
4192,dc,1,0.0
4193,dc,1,7.217865023240057
4194,dc,1,2.6724224003057118
4195,dc,1,4.444566537389915
4196,dc,1,7.942729528353565
4197,dc,1,0.0
4198,dc,1,4.210955038166517
4199,dc,1,12.040363366776477
42,dc,0,
420,dc,1,0.0
4200,dc,1,0.0
4201,dc,1,0.0
4202,dc,1,4.60299035546399
4203,dc,1,0.0
4204,dc,1,0.0
4205,dc,1,0.0
4206,dc,1,0.0
4207,dc,1,3.065471992256449
4208,dc,1,0.0
4209,dc,1,0.0
421,dc,1,0.0
4210,dc,1,3.4191063825032284
4211,dc,1,8.638798121710222
4212,dc,1,0.0
4213,dc,1,2.091279723873134
4214,dc,1,0.0
4215,dc,1,0.0
4216,dc,1,9.249630602798392
4217,dc,1,0.0
4218,dc,1,0.0
4219,dc,1,0.0
422,dc,1,0.0
4220,dc,1,0.0
4221,dc,1,0.0
4222,dc,1,0.0
4223,dc,1,4.761704674872454
4224,dc,1,5.1788171471979405
4225,dc,1,6.855996631133463
4226,dc,1,0.0
4227,dc,1,0.0
4228,dc,1,5.551750432682984
4229,dc,1,1.9127900255281394
423,dc,1,1.2047585704929342
4230,dc,1,4.002622206780007
4231,dc,1,0.0
4232,dc,1,0.0
4233,dc,1,0.0
4234,dc,1,4.680411205066208
4235,dc,1,6.154826924400634
4236,dc,1,4.5443728138480015
4237,dc,1,6.44699340909295
4238,dc,1,0.0
4239,dc,1,0.0
424,dc,1,0.0
4240,dc,1,5.0805799914269185
4241,dc,1,5.657248164261967
4242,dc,1,5.919190709465822
4243,dc,1,0.0
4244,dc,1,1.7844548725406153
4245,dc,1,0.0
4246,dc,1,4.420047811407394
4247,dc,1,4.588611523337935
4248,dc,1,0.0
4249,dc,1,0.6027451964117554
425,dc,1,0.0
4250,dc,1,6.552694471734393
4251,dc,1,3.9136811548083816
4252,dc,1,6.398368024531251
4253,dc,1,5.2503698080158925
4254,dc,1,0.0
4255,dc,1,0.0
4256,dc,1,4.10656172270207
4257,dc,1,5.298520567941156
4258,dc,1,3.7164735692818
4259,dc,1,0.0
426,dc,1,1.6416951870809489
4260,dc,1,1.389216581530086
4261,dc,1,2.3507944933843175
4262,dc,1,3.4955924843550226
4263,dc,1,7.003569273596466
4264,dc,1,3.8469193276794376
4265,dc,1,5.109959133055692
4266,dc,1,0.0
4267,dc,1,3.154132168145729
4268,dc,1,0.0
4269,dc,1,0.0
427,dc,1,0.0
4270,dc,1,4.837951276216119
4271,dc,1,2.51213045499472
4272,dc,1,0.0
4273,dc,1,0.0
4274,dc,1,0.0
4275,dc,1,0.0
4276,dc,1,0.45402244247376333
4277,dc,1,0.0
4278,dc,1,0.6999612493040355
4279,dc,1,6.207765532307593
428,dc,1,1.939485565449342
4280,dc,1,0.0
4281,dc,1,0.0
4282,dc,1,0.0
4283,dc,1,0.0
4284,dc,1,1.6731908020678252
4285,dc,1,0.0
4286,dc,1,5.192293374265722
4287,dc,1,6.609778541249775
4288,dc,1,6.659842685213796
4289,dc,1,0.0
429,dc,1,0.6235607821382242
4290,dc,1,0.0
4291,dc,1,0.0
4292,dc,1,0.0
4293,dc,1,0.0
4294,dc,1,24.953967751505466
4295,dc,1,4.9999757925696855
4296,dc,1,2.5317067330748757
4297,dc,1,0.0
4298,dc,1,6.224047172277474
4299,dc,1,1.6962709246167764
43,dc,0,
430,dc,1,0.0
4300,dc,1,24.007873580422626
4302,dc,1,2.4855302244728357
4303,dc,1,0.0
4304,dc,1,0.0
4305,dc,1,0.0
4306,dc,1,4.3503658010607555
4307,dc,1,0.0
4308,dc,1,24.657770181445635
4309,dc,1,0.0
431,dc,1,1.5744169774456607
4310,dc,1,5.033271738664931
4311,dc,1,0.0
4312,dc,1,0.0
4313,dc,1,6.034707671116854
4314,dc,1,0.0
4315,dc,1,0.0
4316,dc,1,5.6961137137704645
4317,dc,1,4.528272419693237
4318,dc,1,6.614012932929137
4319,dc,1,1.8954534967720131
432,dc,1,0.0
4320,dc,1,6.157433368841362
4321,dc,1,0.0
4322,dc,1,5.9261007886770996
4323,dc,1,0.0
4324,dc,1,0.0
4325,dc,1,0.0
4326,dc,1,4.322256892915551
4327,dc,1,0.0
4329,dc,1,5.290964892713314
433,dc,1,0.0
4330,dc,1,2.5920956884791204
4331,dc,1,0.0
4332,dc,1,4.280913698408638
4333,dc,1,2.7082425756391553
4334,dc,1,0.0
4335,dc,1,3.6261253218022738
4336,dc,1,0.0
4337,dc,1,0.0
4338,dc,1,0.0
4339,dc,1,0.0
434,dc,1,17.421037078766993
4340,dc,1,0.0
4341,dc,1,5.974010919610813
4342,dc,1,3.0268203110288336
4343,dc,1,15.627743596263343
4344,dc,1,4.831234471623809
4345,dc,1,4.164825990933831
4346,dc,1,0.0
4347,dc,1,6.138792829672553
4348,dc,0,
4349,dc,1,7.211632500271098
435,dc,1,2.144484454619304
4350,dc,1,8.736424633404958
4351,dc,1,7.284857367406945
4352,dc,1,8.81863855618236
4353,dc,1,4.061340972639783
4354,dc,1,7.631412364155535
4355,dc,1,5.310900095444394
4356,dc,1,7.637199558682237
4357,dc,1,4.742758248973143
4358,dc,1,6.003492224125477
4359,dc,1,7.777463470404825
436,dc,1,1.369183287962958
4360,dc,1,6.797682999106708
4361,dc,0,
4362,dc,1,5.523837093323683
4363,dc,1,8.108033352636877
4364,dc,1,5.884040455071162
4365,dc,1,4.242942363307986
4366,dc,1,4.2495618523051295
4367,dc,1,6.084372943469894
4368,dc,1,3.6638324936534263
4369,dc,1,8.21175339171492
437,dc,1,0.0
4370,dc,1,0.0
4371,dc,1,0.0
4372,dc,1,0.0
4373,dc,1,8.393641781504934
4374,dc,0,
4375,dc,1,0.0
4376,dc,1,3.937994561579363
4377,dc,0,
4378,dc,0,
4379,dc,1,5.1924593855917465
438,dc,1,1.6682516180260634
4380,dc,1,7.327594543254194
4381,dc,1,0.0
4382,dc,1,5.9287292131344325
4383,dc,1,0.0
4384,dc,1,0.0
4385,dc,1,2.1498754021029964
4386,dc,1,0.0
4387,dc,1,6.91711603363995
4388,dc,1,1.9276983511721049
4389,dc,1,0.0
439,dc,1,0.0
4390,dc,1,5.8204353561273985
4391,dc,1,0.0
4392,dc,1,6.3263988979679295
4393,dc,1,4.727286533886983
4394,dc,1,4.8624145702414125
4395,dc,1,8.03551291366513
4396,dc,1,5.680769396231715
4397,dc,1,2.204879493646208
4398,dc,1,10.495001931139575
4399,dc,1,8.710781211978741
44,dc,0,
440,dc,1,0.964295468897929
4400,dc,1,5.490691873173642
4401,dc,1,2.868309918851209
4402,dc,1,6.00015392774441
4403,dc,1,0.0
4404,dc,1,0.0
4405,dc,1,8.012826174526024
4406,dc,1,0.0
4407,dc,1,0.0
4408,dc,1,5.432535631066422
4409,dc,1,0.0
441,dc,1,1.909886813058296
4410,dc,1,0.0
4411,dc,1,2.9592057240933647
4412,dc,1,6.1246854475577726
4413,dc,0,
4414,dc,1,24.824457333803924
4415,dc,1,0.0
4416,dc,1,6.448250808462459
4417,dc,1,0.8607538607049108
4418,dc,1,0.0
4419,dc,1,10.298821145168336
442,dc,1,0.0
4420,dc,1,4.163734538077175
4421,dc,1,3.4228473349343043
4422,dc,1,5.058646465956542
4423,dc,0,
4424,dc,1,7.791304083795439
4425,dc,1,8.042803762365129
4426,dc,1,4.01726463244242
4427,dc,1,0.0
4428,dc,1,0.0
4429,dc,1,1.499410215960019
443,dc,1,0.0
4430,dc,1,0.0
4431,dc,1,4.616671665272859
4432,dc,1,4.575522221491226
4433,dc,1,8.090467830822318
4434,dc,1,4.325665271186717
4435,dc,1,0.0
4436,dc,1,0.0
4437,dc,1,0.0
4438,dc,1,7.517342192182134
4439,dc,1,7.067864321855855
444,dc,1,2.1650015528017335
4440,dc,1,1.6052105996632584
4441,dc,1,0.7205957234333369
4442,dc,1,23.15723724421906
4443,dc,1,0.0
4444,dc,1,5.364213276269822
4445,dc,1,5.555689104601258
4446,dc,0,
4447,dc,1,0.0
4448,dc,1,0.0
4449,dc,1,0.0
445,dc,1,1.8973667338550548
4450,dc,1,6.172344459740054
4451,dc,1,0.0
4452,dc,1,2.7926466694172176
4453,dc,1,0.0
4454,dc,0,
4455,dc,0,
4456,dc,0,
4457,dc,0,
4458,dc,0,
4459,dc,0,
446,dc,1,0.0
4460,dc,0,
4461,dc,0,
4462,dc,0,
4463,dc,0,
4464,dc,0,
4465,dc,0,
4466,dc,0,
4467,dc,0,
4468,dc,0,
4469,dc,0,
447,dc,1,0.0
4470,dc,0,
4471,dc,0,
4472,dc,0,
4473,dc,0,
4474,dc,0,
4475,dc,0,
4476,dc,0,
4477,dc,0,
4478,dc,0,
4479,dc,0,
448,dc,1,12.59001399304526
4480,dc,0,
4481,dc,0,
4482,dc,0,
4483,dc,0,
4484,dc,0,
4485,dc,0,
4486,dc,0,
4487,dc,0,
4488,dc,0,
4489,dc,0,
449,dc,1,0.0
4490,dc,0,
4491,dc,0,
4492,dc,0,
4493,dc,0,
4494,dc,0,
4495,dc,0,
4496,dc,0,
4497,dc,0,
4498,dc,0,
4499,dc,0,
45,dc,0,
450,dc,1,0.0
4500,dc,0,
4501,dc,0,
4502,dc,0,
4503,dc,0,
4504,dc,0,
4505,dc,0,
4506,dc,0,
4507,dc,0,
4508,dc,0,
4509,dc,0,
451,dc,1,14.050290504222632
4510,dc,0,
4511,dc,0,
4512,dc,0,
4513,dc,0,
4514,dc,0,
4515,dc,0,
4516,dc,0,
4517,dc,0,
4518,dc,0,
4519,dc,0,
452,dc,1,0.0
4520,dc,0,
4521,dc,0,
4522,dc,0,
4523,dc,0,
4524,dc,0,
4525,dc,0,
4526,dc,0,
4527,dc,0,
4528,dc,0,
4529,dc,0,
453,dc,1,1.9115629529012836
4530,dc,0,
4531,dc,0,
4532,dc,0,
4533,dc,0,
4534,dc,0,
4535,dc,0,
4536,dc,0,
4537,dc,0,
4538,dc,0,
4539,dc,0,
454,dc,1,0.0
4540,dc,0,
4541,dc,0,
4542,dc,0,
4543,dc,0,
4544,dc,0,
4545,dc,0,
4546,dc,0,
4547,dc,0,
4548,dc,0,
4549,dc,0,
455,dc,1,2.8485922565548836
4550,dc,0,
4551,dc,0,
4552,dc,0,
4553,dc,0,
4554,dc,1,3.1911755891203923
4555,dc,1,3.779393035970441
4556,dc,1,5.246945742642062
4557,dc,1,3.0830571856135367
4558,dc,1,6.132370033764569
4559,dc,1,4.0931564804057015
456,dc,1,2.171726865124789
4560,dc,1,0.0
4561,dc,1,2.355563999786658
4562,dc,1,6.1299691536588305
4563,dc,1,6.732316554064782
4564,dc,1,0.0
4565,dc,1,0.0
4566,dc,1,3.898628870635163
4567,dc,1,2.383252250525231
4568,dc,1,2.7848425660860214
4569,dc,1,0.0
457,dc,1,1.7560024442360462
4570,dc,1,0.0
4571,dc,1,0.0
4572,dc,1,0.0
4573,dc,1,3.3386837894741794
4574,dc,0,
4575,dc,1,8.741891066102772
4576,dc,1,1.4583098867856288
4577,dc,1,0.0
4578,dc,1,6.9880252844530855
4579,dc,1,8.297511153748639
458,dc,1,0.0
4580,dc,1,0.0
4581,dc,1,0.9242280849025482
4582,dc,1,0.0
4583,dc,1,0.0
4584,dc,1,0.0
4585,dc,1,7.092016441895133
4586,dc,1,7.0736710174518365
4587,dc,1,8.492534411677092
4588,dc,1,3.1225552648043786
4589,dc,1,3.1291444553741194
459,dc,1,2.4620286533246154
4590,dc,1,0.0
4591,dc,1,0.0
4592,dc,1,1.386083787863526
4593,dc,1,1.9291280641757922
4594,dc,0,
4595,dc,1,2.473776986175234
4596,dc,1,1.8952335670653087
4597,dc,1,5.196231946024672
4598,dc,1,0.0
4599,dc,1,0.0
46,dc,0,
460,dc,1,0.0
4600,dc,1,1.1953797368342298
4601,dc,0,
4602,dc,1,5.611950573837465
4603,dc,1,0.0
4604,dc,1,5.8506546591020525
4605,dc,1,9.111022336616593
4606,dc,1,0.0
4607,dc,1,6.431398166418431
4608,dc,1,9.003758107075177
4609,dc,1,5.221109605485954
461,dc,1,0.0
4610,dc,1,8.178732040119534
4611,dc,1,5.742146067347152
4612,dc,1,5.180578001962931
4613,dc,1,5.916710640588492
4614,dc,1,6.541237893605921
4615,dc,1,5.021420747988881
4616,dc,1,4.662134571775301
4617,dc,1,5.324340229538857
4618,dc,1,0.0
4619,dc,1,1.7781789660811431
462,dc,1,0.0
4620,dc,1,0.6339157130350541
4621,dc,1,19.325894006666225
4622,dc,1,2.8992285792189216
4623,dc,1,0.0
4624,dc,1,3.3191956952580695
4625,dc,1,0.0
4626,dc,1,0.0
4627,dc,1,0.0
4628,dc,1,0.0
4629,dc,1,0.0
463,dc,1,0.0
4630,dc,1,6.047181922383102
4631,dc,1,0.0
4632,dc,1,5.653512486491658
4633,dc,1,6.780437957645014
4634,dc,1,0.0
4635,dc,1,1.0298832006727825
4636,dc,1,0.0
4637,dc,1,5.3576575330414125
4638,dc,1,0.5117403556650469
4639,dc,1,0.0
464,dc,1,0.0
4640,dc,1,4.393407186348225
4641,dc,1,9.017302278672267
4642,dc,1,0.0
4643,dc,1,0.0
4644,dc,1,2.1944000764058944
4645,dc,1,4.670546344559784
4646,dc,1,0.0
4647,dc,1,0.0
4648,dc,1,5.759818113977059
4649,dc,1,7.298125379338709
465,dc,1,0.0
4650,dc,1,0.0
4651,dc,1,0.0
4652,dc,1,0.0
4653,dc,1,0.0
4654,dc,1,10.543165303692204
4655,dc,1,5.503427511666188
4656,dc,1,4.178597538350466
4657,dc,1,0.0
4658,dc,1,5.210274979129799
4659,dc,1,5.500542444946277
466,dc,1,0.0
4660,dc,1,0.0
4661,dc,1,0.0
4662,dc,1,4.875656704313489
4663,dc,1,0.0
4664,dc,1,6.285422003920616
4665,dc,1,7.112215945339861
4666,dc,1,0.0
4667,dc,1,0.0
4668,dc,1,6.096348915346546
4669,dc,1,2.441518345988274
467,dc,1,0.0
4670,dc,1,5.806209725670275
4671,dc,1,4.266202674689562
4672,dc,1,5.879483404265926
4673,dc,1,5.56444905156715
4674,dc,1,5.034049163426676
4675,dc,1,5.323102860093947
4676,dc,1,0.0
4677,dc,1,0.0
4678,dc,1,4.621333172936907
4679,dc,1,4.236094897491461
468,dc,1,1.3735755431939403
4680,dc,1,6.320463980382362
4681,dc,1,4.429401939679756
4682,dc,1,3.149666106480895
4683,dc,1,0.0
4684,dc,1,3.5017600728005296
4685,dc,1,0.0
4686,dc,1,5.003190566759184
4687,dc,1,0.0
4688,dc,1,2.1905264614590476
4689,dc,1,2.826433863803027
469,dc,1,3.36977004786513
4690,dc,1,6.483704454585424
4691,dc,1,6.784089815305763
4692,dc,1,0.9275268762170081
4693,dc,1,4.468587706512341
4694,dc,1,1.0129240974948535
4695,dc,1,0.0
4696,dc,1,0.0
4697,dc,1,4.451852667774956
4698,dc,1,7.478973373231679
4699,dc,1,0.0
47,dc,0,
470,dc,1,0.0
4700,dc,1,10.098099825593266
4701,dc,1,0.0
4702,dc,1,0.0
4703,dc,1,5.9363173548782555
4704,dc,1,0.0
4705,dc,1,5.707592344789554
4706,dc,1,0.011557394524359197
4707,dc,1,0.0
4708,dc,1,3.9111554105553896
4709,dc,1,0.0
471,dc,1,0.0
4710,dc,1,5.849727585341096
4711,dc,1,3.036135703178005
4712,dc,1,4.108066869133834
4713,dc,1,0.0
4714,dc,1,3.6749110595173606
4715,dc,1,3.974968942258866
4716,dc,0,
4717,dc,0,
4718,dc,0,
4719,dc,0,
472,dc,1,0.0
4720,dc,1,6.992697751687171
4721,dc,1,0.0
4722,dc,1,6.836051622920467
4723,dc,0,
4724,dc,0,
4725,dc,1,13.673057513258472
4726,dc,1,0.0
4727,dc,1,2.4077793892453783
4728,dc,1,13.219725471202695
4729,dc,1,19.034550491843145
473,dc,1,0.0
4730,dc,1,0.0
4731,dc,1,0.0
4732,dc,1,2.0303941691818546
4733,dc,1,7.714570803141065
4734,dc,1,15.032362744804274
4735,dc,1,0.0
4736,dc,1,3.9325035455610773
4737,dc,1,5.4427585480869904
4738,dc,1,0.0
4739,dc,1,8.421183700276933
474,dc,1,2.1558371181348415
4740,dc,1,0.0
4741,dc,1,5.29198584139247
4742,dc,1,1.608297831271979
4743,dc,1,4.375054857978152
4744,dc,1,8.491057061434041
4745,dc,0,
4746,dc,0,
4747,dc,0,
4748,dc,0,
4749,dc,0,
475,dc,0,
4750,dc,0,
4751,dc,0,
4752,dc,0,
4753,dc,0,
4754,dc,0,
4755,dc,0,
4756,dc,0,
4757,dc,0,
4758,dc,0,
4759,dc,0,
476,dc,1,3.0445114047361646
4760,dc,0,
4761,dc,0,
4762,dc,0,
4763,dc,0,
4764,dc,0,
4765,dc,0,
4766,dc,0,
4767,dc,0,
4768,dc,0,
4769,dc,0,
477,dc,1,1.9607179941035955
4770,dc,0,
4771,dc,0,
4772,dc,0,
4773,dc,0,
4774,dc,0,
4775,dc,0,
4776,dc,0,
4777,dc,0,
4778,dc,0,
4779,dc,0,
478,dc,1,0.0
4780,dc,0,
4781,dc,0,
4782,dc,0,
4783,dc,0,
4784,dc,0,
4785,dc,0,
4786,dc,0,
4787,dc,0,
4788,dc,0,
4789,dc,0,
479,dc,1,0.0
4790,dc,0,
4791,dc,1,4.638093335830352
4792,dc,1,9.844234835172523
4793,dc,1,0.0
4794,dc,1,1.783109808812033
4795,dc,1,0.0
4796,dc,1,0.0
4797,dc,1,7.54243000840974
4798,dc,1,0.0
4799,dc,1,2.704666515395373
48,dc,0,
480,dc,1,0.6776941596925207
4800,dc,1,5.70991195378288
4801,dc,1,1.817000422043239
4802,dc,1,0.0
4803,dc,1,0.0
4804,dc,1,7.23515435498633
4805,dc,1,2.4742662137628586
4806,dc,1,0.0
4807,dc,1,0.0
4808,dc,1,2.828563691677683
4809,dc,1,1.8588043964496472
481,dc,1,0.0
4810,dc,1,2.9225715880355554
4811,dc,1,4.656645842782134
4812,dc,1,0.0
4813,dc,1,0.0
4814,dc,1,2.448964296824404
4815,dc,1,5.818873428908203
4816,dc,1,6.30903453109837
4817,dc,1,0.0
4818,dc,1,3.198695861185363
4819,dc,1,6.614982888323349
482,dc,1,0.0
4820,dc,1,0.0
4821,dc,1,1.0045557373631269
4822,dc,1,6.033634868975559
4823,dc,1,22.066637626751795
4824,dc,1,5.621758553488436
4825,dc,1,0.0
4826,dc,1,0.0
4827,dc,1,4.632547735233254
4828,dc,1,0.0
4829,dc,1,0.0
483,dc,1,0.0
4830,dc,1,6.532890595103441
4831,dc,1,0.0
4832,dc,1,0.0
4833,dc,1,0.0
4834,dc,1,2.2700803806976197
4835,dc,1,0.0
4836,dc,1,4.540487994222599
4837,dc,1,0.0
4838,dc,1,2.2479379947596945
4839,dc,1,3.47414780748391
484,dc,1,0.0
4840,dc,1,6.278415998317067
4841,dc,1,1.744018441592972
4842,dc,1,17.345110793908535
4843,dc,1,0.0
4844,dc,1,5.671455339855141
4845,dc,1,0.0
4846,dc,1,0.0
4847,dc,1,0.0
4848,dc,1,6.893956204852159
4849,dc,1,0.0
485,dc,1,1.7865987532259753
4850,dc,1,5.7968668230644145
4851,dc,1,5.844228733092336
4852,dc,1,0.0
4853,dc,1,5.079181355532799
4854,dc,1,1.6119438652748583
4855,dc,1,0.0
4856,dc,1,0.0
4857,dc,1,6.202165884702481
4858,dc,1,0.0
4859,dc,1,0.0
486,dc,1,0.0
4860,dc,1,6.593913300377678
4861,dc,1,4.909544100223104
4862,dc,1,8.426100256554898
4863,dc,1,0.0
4864,dc,1,0.0
4865,dc,1,0.0
4866,dc,1,0.0
4867,dc,1,6.864521868046696
4868,dc,1,4.366316090644747
4869,dc,1,8.618057466071463
487,dc,1,2.2039721536187766
4870,dc,1,6.73698194784215
4871,dc,1,0.0
4872,dc,1,1.2614408866189981
4873,dc,1,0.0
4874,dc,1,4.659451084902282
4875,dc,1,0.0
4876,dc,1,6.505684083413517
4877,dc,1,0.0
4878,dc,1,3.3081118691840223
4879,dc,1,0.03601743374392282
488,dc,1,0.0
4880,dc,1,0.32676623548487627
4881,dc,1,0.0
4882,dc,1,4.862722314939995
4883,dc,1,0.0
4884,dc,1,0.0
4885,dc,1,1.1448700251473147
4886,dc,1,6.8785498700388334
4887,dc,1,0.0
4888,dc,1,5.048008563494901
4889,dc,1,4.938274904759923
489,dc,1,0.0
4890,dc,1,2.790443082112648
4891,dc,1,0.0
4892,dc,1,12.908123862641146
4893,dc,1,0.0
4894,dc,1,0.0
4895,dc,1,7.430897662647892
4896,dc,1,14.52656904047761
4897,dc,1,0.0
4898,dc,1,0.0
4899,dc,1,5.197857015946263
49,dc,0,
490,dc,1,2.1510725148313647
4900,dc,1,0.0
4901,dc,1,0.0
4902,dc,1,5.569101191611125
4903,dc,1,4.338471448135929
4904,dc,1,4.758289974387271
4905,dc,1,6.301641451953014
4906,dc,1,6.927973444792435
4907,dc,1,2.237250990254217
4908,dc,1,0.0
4909,dc,1,0.0
491,dc,1,0.0
4910,dc,1,2.3945605834890067
4911,dc,1,5.198582268625705
4912,dc,1,14.7594180002312
4913,dc,1,7.101442852922775
4914,dc,1,1.2586570823844967
4915,dc,1,0.0
4916,dc,1,1.9091834582291263
4917,dc,1,3.7580740795097674
4918,dc,1,6.954009089811694
4919,dc,0,
492,dc,1,0.0
4920,dc,0,
4921,dc,0,
4922,dc,0,
4923,dc,0,
4924,dc,0,
4925,dc,0,
4926,dc,0,
4927,dc,0,
4928,dc,0,
4929,dc,0,
493,dc,1,6.437013215045817
4930,dc,0,
4931,dc,0,
4932,dc,0,
4933,dc,0,
4934,dc,0,
4935,dc,0,
4936,dc,0,
4937,dc,0,
4938,dc,0,
